location,source
IRRADIATED3,{Contaminated %PLANETCLASS%}
IRRADIATED4,{Nuclear %PLANETCLASS%}
IRRADIATED5,{Isotopic %PLANETCLASS%}
IRRADIATED6,{Decaying Nuclear %PLANETCLASS%}
IRRADIATED7,{Gamma-Intensive %PLANETCLASS%}
IRRADIATED8,{High Radio Source %PLANETCLASS%}
IRRADIATED9,{Supercritical %PLANETCLASS%}
IRRADIATED10,{High Energy %PLANETCLASS%}
TOXIC1,{Toxic %PLANETCLASS%}
TOXIC2,{Poisonous %PLANETCLASS%}
TOXIC3,{Noxious %PLANETCLASS%}
TOXIC4,{Corrosive %PLANETCLASS%}
TOXIC5,{Acidic %PLANETCLASS%}
TOXIC6,{Caustic %PLANETCLASS%}
TOXIC7,{Acrid %PLANETCLASS%}
TOXIC8,{Blighted %PLANETCLASS%}
TOXIC9,{Miasmatic %PLANETCLASS%}
TOXIC10,{Rotting %PLANETCLASS%}
BARREN1,{Barren %PLANETCLASS%}
BARREN2,{Desert %PLANETCLASS%}
BARREN3,{Rocky %PLANETCLASS%}
BARREN4,{Bleak %PLANETCLASS%}
BARREN5,{Parched %PLANETCLASS%}
BARREN6,{Abandoned %PLANETCLASS%}
BARREN7,{Barren %PLANETCLASS%}
BARREN8,{Dusty %PLANETCLASS%}
BARREN9,{Desolate %PLANETCLASS%}
BARREN10,{Wind-swept %PLANETCLASS%}
DEAD1,{Terraforming Catastrophe}
DEAD2,{Dead %PLANETCLASS%}
DEAD3,{Empty %PLANETCLASS%}
DEAD4,{Desolate %PLANETCLASS%}
DEAD5,{Lifeless %PLANETCLASS%}
DEAD6,{Forsaken %PLANETCLASS%}
DEAD7,{Life-Incompatible %PLANETCLASS%}
DEAD8,{Low Atmosphere %PLANETCLASS%}
DEAD9,{Airless %PLANETCLASS%}
DEAD10,{Abandoned %PLANETCLASS%}
LUSH1,{Rainy %PLANETCLASS%}
LUSH2,{Verdant %PLANETCLASS%}
LUSH3,{Tropical %PLANETCLASS%}
LUSH4,{Viridescent %PLANETCLASS%}
LUSH5,{Paradise %PLANETCLASS%}
LUSH6,{Temperate %PLANETCLASS%}
LUSH7,{Humid %PLANETCLASS%}
LUSH8,{Overgrown %PLANETCLASS%}
LUSH9,{Flourishing %PLANETCLASS%}
LUSH10,{Bountiful %PLANETCLASS%}
WEATHER_HEAT1,{Infrequent Heat Storms}
WEATHER_HEAT2,{Rare Firestorms}
WEATHER_HEAT3,{Superheated Gas Pockets}
WEATHER_HEAT4,{Wandering Hot Spots}
WEATHER_HEAT5,{Atmospheric Heat Instabilities}
WEATHER_HEAT6,{Direct Sunlight}
WEATHER_HEAT7,{Heated Atmosphere}
WEATHER_HEAT8,{Occasional Ash Storms}
WEATHER_HEAT9,{Dangerously Hot}
WEATHER_HEAT10,{Burning Air}
WEATHER_HEAT_CLEAR1,{Parched}
WEATHER_HEAT_CLEAR2,{Overly Warm}
WEATHER_HEAT_CLEAR3,{Sunny}
WEATHER_HEAT_CLEAR4,{Dehydrated}
WEATHER_HEAT_CLEAR5,{Unending Sunlight}
WEATHER_HEAT_CLEAR6,{Direct Sunlight}
WEATHER_HEAT_CLEAR7,{Heated Atmosphere}
WEATHER_HEAT_CLEAR8,{Sweltering}
WEATHER_HEATEXTREME1,{Extreme Heat}
WEATHER_HEATEXTREME2,{Burning Gas Clouds}
WEATHER_HEATEXTREME3,{Intense Heat}
WEATHER_HEATEXTREME4,{Superheated Air}
WEATHER_HEATEXTREME5,{Scalding Heat}
WEATHER_HEATEXTREME6,{Inferno Winds}
WEATHER_HEATEXTREME7,{Firestorms}
WEATHER_HEATEXTREME8,{Combustible Dust}
WEATHER_HEATEXTREME9,{Incendiary Dust}
WEATHER_HEATEXTREME10,{Self-Igniting Storms}
WEATHER_COLDEXTREME1,{Howling Blizzards}
WEATHER_COLDEXTREME2,{Intense Cold}
WEATHER_COLDEXTREME3,{Icy Tempests}
WEATHER_COLDEXTREME4,{Supercooled Storms}
WEATHER_COLDEXTREME5,{Raging Snowstorms}
WEATHER_COLDEXTREME6,{Ice Storms}
WEATHER_COLDEXTREME7,{Deep Freeze}
WEATHER_COLDEXTREME8,{Roaring Ice Storms}
WEATHER_COLDEXTREME9,{Frequent Blizzards}
WEATHER_COLDEXTREME10,{Hazardous Whiteouts}
WEATHER_COLD1,{Frozen Clouds}
WEATHER_COLD2,{Occasional Snowfall}
WEATHER_COLD3,{Infrequent Blizzards}
WEATHER_COLD4,{Outbreaks of Frozen Rain}
WEATHER_COLD5,"{Harsh, Icy Winds}"
WEATHER_COLD6,{Drifting Snowstorms}
WEATHER_COLD7,{Ice Storms}
WEATHER_COLD8,{Migratory Blizzards}
WEATHER_COLD9,{Icy Blasts}
WEATHER_COLD10,{Wandering Frosts}
WEATHER_COLD_CLEAR1,{Powder Snow}
WEATHER_COLD_CLEAR2,{Wintry}
WEATHER_COLD_CLEAR3,{Snowy}
WEATHER_COLD_CLEAR4,{Icy}
WEATHER_COLD_CLEAR5,{Crisp}
WEATHER_COLD_CLEAR6,{Frost}
WEATHER_COLD_CLEAR7,{Freezing}
WEATHER_COLD_CLEAR8,{Permafrost}
WEATHER_TOXICEXTREME1,{Frequent Toxic Floods}
WEATHER_TOXICEXTREME2,{Toxic Superstorms}
WEATHER_TOXICEXTREME3,{Acidic Deluges}
WEATHER_TOXICEXTREME4,{Corrosive Cyclones}
WEATHER_TOXICEXTREME5,{Caustic Floods}
WEATHER_TOXICEXTREME6,{Corrosive Storms}
WEATHER_TOXICEXTREME7,{Torrential Acid}
WEATHER_TOXICEXTREME8,{Noxious Gas Storms}
WEATHER_TOXICEXTREME9,{Toxic Monsoons}
WEATHER_TOXICEXTREME10,{Bone-Stripping Acid Storms}
WEATHER_TOXICEXTREME11,{Corrosive Rainstorms}
WEATHER_TOXICEXTREME12,{Pouring Toxic Rain}
WEATHER_TOXIC1,{Occasional Acid Storms}
WEATHER_TOXIC2,{Atmospheric Corruption}
WEATHER_TOXIC3,{Poison Flurries}
WEATHER_TOXIC4,{Toxic Outbreaks}
WEATHER_TOXIC5,{Acidic Dust Pockets}
WEATHER_TOXIC6,{Passing Toxic Fronts}
WEATHER_TOXIC7,{Caustic Winds}
WEATHER_TOXIC8,{Alkaline Cloudbursts}
WEATHER_TOXIC9,{Dangerously Toxic Rain}
WEATHER_TOXIC10,{Corrosive Sleet Storms}
WEATHER_TOXIC11,{Lethal Atmosphere}
WEATHER_TOXIC12,{Infrequent Toxic Drizzle}
WEATHER_TOXIC_CLEAR1,{Acid Rain}
WEATHER_TOXIC_CLEAR2,{Toxic Clouds}
WEATHER_TOXIC_CLEAR3,{Poison Rain}
WEATHER_TOXIC_CLEAR4,{Choking Clouds}
WEATHER_TOXIC_CLEAR5,{Caustic Moisture}
WEATHER_TOXIC_CLEAR6,{Poisonous Gas}
WEATHER_TOXIC_CLEAR7,{Stinging Atmosphere}
WEATHER_TOXIC_CLEAR8,{Toxic Damp}
WEATHER_TOXIC_CLEAR9,{Corrosive Damp}
WEATHER_TOXIC_CLEAR10,{Stinging Puddles}
WEATHER_RADIOEXTREME1,{Extreme Radioactivity}
WEATHER_RADIOEXTREME2,{Irradiated Thunderstorms}
WEATHER_RADIOEXTREME3,{Planet-Wide Radiation Storms}
WEATHER_RADIOEXTREME4,{Extreme Atmospheric Decay}
WEATHER_RADIOEXTREME5,{Roaring Nuclear Wind}
WEATHER_RADIOEXTREME6,{Gamma Cyclones}
WEATHER_RADIOEXTREME7,{Contaminated Squalls}
WEATHER_RADIOEXTREME8,{Extreme Thermonuclear Fog}
WEATHER_RADIOEXTREME9,{Frequent Particle Eruptions}
WEATHER_RADIOEXTREME10,{Enormous Nuclear Storms}
WEATHER_RADIO1,{Particulate Winds}
WEATHER_RADIO2,{Energetic Storms}
WEATHER_RADIO3,{Irradiated Downpours}
WEATHER_RADIO4,{Radioactive Dust Storms}
WEATHER_RADIO5,{Volatile Windstorms}
WEATHER_RADIO6,{Occasional Radiation Outbursts}
WEATHER_RADIO7,{Irradiated Storms}
WEATHER_RADIO8,{Unstable Fog}
WEATHER_RADIO9,{Reactive Rain}
WEATHER_RADIO10,{Radioactive Dust Storms}
WEATHER_RADIO_CLEAR1,{Radioactive Humidity}
WEATHER_RADIO_CLEAR2,{Radioactive Damp}
WEATHER_RADIO_CLEAR3,{Irradiated Winds}
WEATHER_RADIO_CLEAR4,{Contaminated Puddles}
WEATHER_RADIO_CLEAR5,{Volatile Winds}
WEATHER_RADIO_CLEAR6,{Unstable Atmosphere}
WEATHER_RADIO_CLEAR7,{Gamma Dust}
WEATHER_RADIO_CLEAR8,{Nuclidic Atmosphere}
WEATHER_LUSHEXTREME1,{Boiling Superstorms}
WEATHER_LUSHEXTREME2,{Intense Heatbursts}
WEATHER_LUSHEXTREME3,{Superheated Rain}
WEATHER_LUSHEXTREME4,{Boiling Monsoons}
WEATHER_LUSHEXTREME5,{Broiling Humidity}
WEATHER_LUSHEXTREME6,{Painfully Hot Rain}
WEATHER_LUSHEXTREME7,{Torrential Heat}
WEATHER_LUSHEXTREME8,{Blistering Floods}
WEATHER_LUSHEXTREME9,{Scalding Rainstorms}
WEATHER_LUSHEXTREME10,{Torrid Deluges}
WEATHER_LUSH1,{Boiling Puddles}
WEATHER_LUSH2,{Sweltering Damp}
WEATHER_LUSH3,{Superheated Drizzle}
WEATHER_LUSH4,{Dangerously Hot Fog}
WEATHER_LUSH5,{Choking Humidity}
WEATHER_LUSH6,{Mostly Calm}
WEATHER_LUSH7,{Occasional Scalding Cloudbursts}
WEATHER_LUSH8,{Usually Mild}
WEATHER_LUSH9,{Blistering Damp}
WEATHER_LUSH10,{Lethal Humidity Outbreaks}
WEATHER_LUSH_CLEAR1,{Temperate}
WEATHER_LUSH_CLEAR2,{Light Showers}
WEATHER_LUSH_CLEAR3,{Mild Rain}
WEATHER_LUSH_CLEAR4,{Refreshing Breeze}
WEATHER_LUSH_CLEAR5,{Humid}
WEATHER_LUSH_CLEAR6,{Pleasant}
WEATHER_LUSH_CLEAR7,{Balmy}
WEATHER_LUSH_CLEAR8,{Mellow}
WEATHER_LUSH_CLEAR9,{Beautiful}
WEATHER_LUSH_CLEAR10,{Blissful}
WEATHER_BARRENEXTREME1,{Billowing Dust Storms}
WEATHER_BARRENEXTREME2,{Choking Sandstorms}
WEATHER_BARRENEXTREME3,{Hazardous Temperature Extremes}
WEATHER_BARRENEXTREME4,{Lung-Burning Night Wind}
WEATHER_BARRENEXTREME5,{Extreme Wind Blasting}
WEATHER_BARRENEXTREME6,{Planetwide Desiccation}
WEATHER_BARRENEXTREME7,{Sand Blizzards}
WEATHER_BARRENEXTREME8,{Howling Gales}
WEATHER_BARRENEXTREME9,{Dead Wastes}
WEATHER_BARRENEXTREME10,{Blasted Atmosphere}
WEATHER_BARREN1,{Occasional Sandstorms}
WEATHER_BARREN2,{Infrequent Dust Storms}
WEATHER_BARREN3,{Intermittent Wind Blasting}
WEATHER_BARREN4,{Parched Sands}
WEATHER_BARREN5,{Sporadic Grit Storms}
WEATHER_BARREN6,{Dust-Choked Winds}
WEATHER_BARREN7,{Highly Variable Temperatures}
WEATHER_BARREN8,{Blasted Atmosphere}
WEATHER_BARREN9,{Freezing Night Winds}
WEATHER_BARREN10,{Ceaseless Drought}
WEATHER_BARREN_CLEAR1,{Moistureless}
WEATHER_BARREN_CLEAR2,{Baked}
WEATHER_BARREN_CLEAR3,{Sterile}
WEATHER_BARREN_CLEAR4,{Clear}
WEATHER_BARREN_CLEAR5,{Unclouded Skies}
WEATHER_BARREN_CLEAR6,{Dry Gusts}
WEATHER_BARREN_CLEAR7,{Withered}
WEATHER_BARREN_CLEAR8,{Icy Nights}
WEATHER_DEAD1,{Perfectly Clear}
WEATHER_DEAD2,{Absent}
WEATHER_DEAD3,{No Atmosphere}
WEATHER_DEAD4,{Utterly Still}
WEATHER_DEAD5,{Peaceful}
WEATHER_DEAD6,{Eerily Calm}
WEATHER_DEAD7,{Airless}
WEATHER_DEAD8,{Silent}
WEATHER_DEAD9,{Inert}
WEATHER_DEAD10,{Clear}
WEATHER_CLEAR1,{Clear}
WEATHER_CLEAR2,{Unclouded Skies}
WEATHER_CLEAR3,{Fair}
WEATHER_CLEAR4,{Fine}
WEATHER_CLEAR5,{Moderate}
WEATHER_CLEAR6,{Peaceful Climate}
WEATHER_CLEAR7,{Tempered}
WEATHER_CLEAR8,{Emollient}
WEATHER_CLEAR9,{Fine}
WEATHER_CLEAR10,{Moderate}
NAMEGEN_SUFFIX_REGION_10,{%NAME% Cloud}
NAMEGEN_SUFFIX_REGION_11,{%NAME% Nebula}
NAMEGEN_SUFFIX_REGION_12,{%NAME% Quadrant}
NAMEGEN_SUFFIX_REGION_13,{%NAME% Sector}
NAMEGEN_SUFFIX_REGION_14,{%NAME% Anomaly}
NAMEGEN_SUFFIX_REGION_15,{%NAME% Conflux}
NAMEGEN_SUFFIX_REGION_16,{%NAME% Instability}
NAMEGEN_SUFFIX_REGION_17,{Sea of %NAME%}
NAMEGEN_SUFFIX_REGION_18,{The Arm of %NAME%}
NAMEGEN_SUFFIX_REGION_19,{%NAME% Spur}
NAMEGEN_SUFFIX_REGION_20,{%NAME% Shallows}
PLANT_AGE_HEADER,{Age}
PLANT_ROOTS_HEADER,{Root structure}
PLANT_FOOD_HEADER,{Nutrient Source}
PLANT_NOTES_HEADER,{Notes}
MINERAL_CONTENT_HEADER,{Metal Content}
MINERAL_TYPE_HEADER,{Secondary Element}
MINERAL_FORMATION_HEADER,{Formation Process}
MINERAL_NOTES_HEADER,{Notes}
PLANT_AGE_1,{Ancient}
PLANT_AGE_2,{Old}
PLANT_AGE_3,{Timeless}
PLANT_AGE_4,{Millenia}
PLANT_AGE_5,{Centuries}
PLANT_AGE_6,{Fresh}
PLANT_AGE_7,{Sproutling}
PLANT_AGE_8,{Sapling}
PLANT_AGE_9,{Young}
PLANT_AGE_10,{Decades}
PLANT_AGE_11,{Moderate}
PLANT_AGE_12,{Mature}
PLANT_AGE_13,{Seasoned}
PLANT_AGE_14,{Juvenile}
PLANT_AGE_15,{Fully Grown}
PLANT_AGE_16,{Youthful}
PLANT_AGE_17,{Advanced}
PLANT_AGE_18,{Mature}
PLANT_AGE_19,{Ancient}
PLANT_AGE_20,{Fresh}
PLANT_AGE_21,{Unknown}
PLANT_AGE_22,{Indeterminate}
PLANT_AGE_23,{Regenerating}
PLANT_AGE_24,{Perpetual}
PLANT_AGE_25,{Cyclical}
PLANT_AGE_26,{Mature}
PLANT_AGE_27,{Fully Grown}
PLANT_AGE_28,{Seasoned}
PLANT_AGE_29,{Sproutling}
PLANT_AGE_30,{Sapling}
PLANT_AGE_31,{Young}
PLANT_AGE_32,{Millenia}
PLANT_AGE_33,{Centuries}
PLANT_AGE_34,{Decades}
PLANT_AGE_35,{Several Days}
PLANT_AGE_36,{Still Growing}
PLANT_AGE_37,{Infant}
PLANT_AGE_38,{Immature}
PLANT_AGE_39,{Fully Developed}
PLANT_AGE_40,{Dying}
PLANT_ROOTS_1,{Complex}
PLANT_ROOTS_2,{Fractal}
PLANT_ROOTS_3,{Widespread}
PLANT_ROOTS_4,{Stunted}
PLANT_ROOTS_5,{Swamped}
PLANT_ROOTS_6,{Desiccated}
PLANT_ROOTS_7,{Extensive}
PLANT_ROOTS_8,{Concentrated}
PLANT_ROOTS_9,{Symbiotic}
PLANT_ROOTS_10,{Fungal}
PLANT_ROOTS_11,{Localised}
PLANT_ROOTS_12,{Bi-directional}
PLANT_ROOTS_13,{Many-Limbed}
PLANT_ROOTS_14,{Gravitational}
PLANT_ROOTS_15,{Unsupported}
PLANT_ROOTS_16,{Inorganic}
PLANT_ROOTS_17,{Significant}
PLANT_ROOTS_18,{Efficient}
PLANT_ROOTS_19,{Far Reaching}
PLANT_ROOTS_20,{Capacious}
PLANT_ROOTS_21,{Limited}
PLANT_ROOTS_22,{Narrow}
PLANT_ROOTS_23,{Restricted}
PLANT_ROOTS_24,{Parasitic}
PLANT_ROOTS_25,{Invasive}
PLANT_ROOTS_26,{Extendable}
PLANT_ROOTS_27,{Voluminous}
PLANT_ROOTS_28,{Global}
PLANT_ROOTS_29,{Knotted}
PLANT_ROOTS_30,{Linear}
PLANT_ROOTS_31,{Branching}
PLANT_ROOTS_32,{Substantial}
PLANT_ROOTS_33,{Conventional}
PLANT_ROOTS_34,{Circular}
PLANT_ROOTS_35,{Independent}
PLANT_ROOTS_36,{Sentient}
PLANT_ROOTS_37,{Heat Seeking}
PLANT_ROOTS_38,{Simple}
PLANT_ROOTS_39,{Regular}
PLANT_ROOTS_40,{Polygonal}
PLANT_ROOTS_41,{Not Present}
PLANT_ROOTS_42,{Hidden}
PLANT_ROOTS_43,{Balanced}
PLANT_ROOTS_44,{Omni-Directional}
PLANT_ROOTS_45,{Irregular}
PLANT_ROOTS_46,{Transferrable}
PLANT_ROOTS_47,{Mobile}
PLANT_ROOTS_48,{Obtuse}
PLANT_ROOTS_49,{Unfathomable}
PLANT_ROOTS_50,{Grasping}
PLANT_FOOD_1,{Decomposition}
PLANT_FOOD_2,{Fungal Harvest}
PLANT_FOOD_3,{Air Leaching}
PLANT_FOOD_4,{Photosynthesis}
PLANT_FOOD_5,{Carnivorous}
PLANT_FOOD_6,{Radiotrophic}
PLANT_FOOD_7,{Free Radicals}
PLANT_FOOD_8,{Autotrophic}
PLANT_FOOD_9,{Parasitic Leaching}
PLANT_FOOD_10,{Infrared Radiation}
PLANT_FOOD_11,{Entrapment}
PLANT_FOOD_12,{Conjuration}
PLANT_FOOD_13,{Atmospheric Moisture}
PLANT_FOOD_14,{Osmosis}
PLANT_FOOD_15,{Lost Insects}
PLANT_FOOD_16,{Gas Clouds}
PLANT_FOOD_17,{Heavy Rain}
PLANT_FOOD_18,{Electron Donors}
PLANT_FOOD_19,{Photosynthesis}
PLANT_FOOD_20,{Photosynthesis}
PLANT_FOOD_21,{Photosynthesis}
PLANT_FOOD_22,{Photosynthesis}
PLANT_FOOD_23,{Atmospheric Moisture}
PLANT_FOOD_24,{Fungal Symbiosis}
PLANT_FOOD_25,{Membrane Compression}
PLANT_FOOD_26,{Nitrogen Fixation}
PLANT_FOOD_27,{Carbon Absorption}
PLANT_FOOD_28,{Soil Recycling}
PLANT_FOOD_29,{Radio Waves}
PLANT_FOOD_30,{Meditation}
PLANT_FOOD_31,{Atmospheric Moisture}
PLANT_FOOD_32,{Carnivorous}
PLANT_FOOD_33,{Fungal Reclamation}
PLANT_FOOD_34,{Proton Recycling}
PLANT_FOOD_35,{Salt Fusion}
PLANT_FOOD_36,{Soil Bacteria}
PLANT_FOOD_37,{Natural Carbon}
PLANT_FOOD_38,{Buried Treasure}
PLANT_FOOD_39,{Buried Carbon}
PLANT_FOOD_40,{Buried Nitrogen}
PLANT_FOOD_41,{Underground Bubbles}
PLANT_FOOD_42,{Moonlight}
PLANT_FOOD_43,{Sunlight}
PLANT_FOOD_44,{Ultraviolet Radiation}
PLANT_FOOD_45,{Gamma Rays}
PLANT_FOOD_46,{Sublimated Nitrogen}
PLANT_FOOD_47,{Rock Enzymes}
PLANT_FOOD_48,{Carnivorous Roots}
PLANT_FOOD_49,{Fermented Corpses}
PLANT_FOOD_50,{Aerobic Digestion}
PLANT_FOOD_51,{Anaerobic Digestion}
PLANT_FOOD_52,{Theft}
PLANT_FOOD_53,{Cosmic Radiation}
PLANT_FOOD_54,{Heat Recycling}
PLANT_FOOD_55,{Geological Energy}
PLANT_FOOD_56,{Thermal Capture}
PLANT_FOOD_57,{Liquid Ammonia}
PLANT_FOOD_58,{Other Plants}
PLANT_FOOD_59,{External Maintenance}
PLANT_FOOD_60,{Photosynthesis}
PLANT_NOTES_1,{Mono-Seasonal}
PLANT_NOTES_2,{Sensitive to Light}
PLANT_NOTES_3,{Potentially Medicinal}
PLANT_NOTES_4,{Hollow}
PLANT_NOTES_5,{Insect Habitation}
PLANT_NOTES_6,{Toxic Bark}
PLANT_NOTES_7,{Bitter Stems}
PLANT_NOTES_8,{Unpollinated}
PLANT_NOTES_9,{Bioluminescent}
PLANT_NOTES_10,{Succulent Tubers}
PLANT_NOTES_11,{Waxy Fruit}
PLANT_NOTES_12,{Infrequent Flowering}
PLANT_NOTES_13,{Edible Seeds}
PLANT_NOTES_14,{Inconsistent Blossom}
PLANT_NOTES_15,{Inedible Petals}
PLANT_NOTES_16,{Pungent}
PLANT_NOTES_17,{Nocturnal Pollinators}
PLANT_NOTES_18,{Parasite Host}
PLANT_NOTES_19,{Omni-Seasonal}
PLANT_NOTES_20,{Bi-Seasonal}
PLANT_NOTES_21,{Caustic Sap}
PLANT_NOTES_22,{Psychotropic Leaves}
PLANT_NOTES_23,{Hallucogenic Bark}
PLANT_NOTES_24,{Extendible Fronds}
PLANT_NOTES_25,{Stinging Hairs}
PLANT_NOTES_26,{Annual Spore Clouds}
PLANT_NOTES_27,{Sentient Fruit}
PLANT_NOTES_28,{Hidden Tentacles}
PLANT_NOTES_29,{Itchy Pollen}
PLANT_NOTES_30,{Hypnotic Perfume}
PLANT_NOTES_31,{Calming Scent}
PLANT_NOTES_32,{Pheromone Sacs}
PLANT_NOTES_33,{Translucent Nuts}
PLANT_NOTES_34,{Crepuscular Fruit}
PLANT_NOTES_35,{Self-Healing Bark}
PLANT_NOTES_36,{Delicate Stems}
PLANT_NOTES_37,{Irresistible Seeds}
PLANT_NOTES_38,{Wailing Roots}
PLANT_NOTES_39,{Umbral Sprouts}
PLANT_NOTES_40,{Movement Prone}
PLANT_NOTES_41,{Airborne Seeds}
PLANT_NOTES_42,{Multicolour Wood}
PLANT_NOTES_43,{Photosensitive Tendrils}
PLANT_NOTES_44,{Iridescent Seed Pods}
PLANT_NOTES_45,{Retractable Fronds}
PLANT_NOTES_46,{Metallic Nodules}
PLANT_NOTES_47,{Partially Developed Eyes}
PLANT_NOTES_48,{Sneaky}
PLANT_NOTES_49,{Whispering Leaves}
PLANT_NOTES_50,{Haunted Nests}
PLANT_NOTES_51,{Nesting Moths}
PLANT_NOTES_52,{Unripe Fruit}
PLANT_NOTES_53,{Inner Beauty}
PLANT_NOTES_54,{Hibernating}
PLANT_NOTES_55,{Biologically Inert}
PLANT_NOTES_56,{Self-Pollinating}
PLANT_NOTES_57,{Inaudible}
PLANT_NOTES_58,{Frost Resistant}
PLANT_NOTES_59,{Carbon Dense}
PLANT_NOTES_60,{Delicious}
PLANT_NOTES_61,{Proto-Skeletal}
PLANT_NOTES_62,{Ticklish Stamen}
PLANT_NOTES_63,{Four Dimensional}
PLANT_NOTES_64,{Ocular Irritant}
PLANT_NOTES_65,{Mist-Based Defences}
PLANT_NOTES_66,{Cloud Generator}
PLANT_NOTES_67,{Pharmacologically Active}
PLANT_NOTES_68,{Altitude Tolerant}
PLANT_NOTES_69,{Drought Resistant}
PLANT_NOTES_70,{Tidal Sap}
PLANT_NOTES_71,{Easily Startled}
PLANT_NOTES_72,{Meaty Roots}
PLANT_NOTES_73,{True Neutral}
PLANT_NOTES_74,{All Colours}
PLANT_NOTES_75,{Blight Resistant}
PLANT_NOTES_76,{Water Laden}
PLANT_NOTES_77,{Durable Fruit}
PLANT_NOTES_78,{Wind-Blown Seeds}
PLANT_NOTES_79,{Mobile}
PLANT_NOTES_80,{Genetically Diverse}
PLANT_NOTES_81,{Cloned}
PLANT_NOTES_82,{Rapidly Mutating}
PLANT_NOTES_83,{Faintly Singing}
PLANT_NOTES_84,{Pleasing Aroma}
PLANT_NOTES_85,{Slowly Rotting}
PLANT_NOTES_86,{Extremely Poisonous}
PLANT_NOTES_87,{High Metal Content}
PLANT_NOTES_88,{Liquidises Soil}
PLANT_NOTES_89,{High Internal Pressure}
PLANT_NOTES_90,{Unstable Fruit}
PLANT_NOTES_91,{Covered in Tiny Eggs}
PLANT_NOTES_92,{Aggressive}
PLANT_NOTES_93,{Golden Sap}
PLANT_NOTES_94,{Flakey Coating}
PLANT_NOTES_95,{Suspicious Odour}
PLANT_NOTES_96,{Vigorous}
PLANT_NOTES_97,{Hydrophilic}
PLANT_NOTES_98,{Ericaceous}
PLANT_NOTES_99,{Calcifuge}
PLANT_NOTES_100,{Calcicole}
PLANT_NOTES_101,{Odourless}
PLANT_NOTES_102,{Spongy Coating}
PLANT_NOTES_103,{Parasitic Leaves}
PLANT_NOTES_104,{Tiny Hairs}
PLANT_NOTES_105,{Sticky Coating}
PLANT_NOTES_106,{Nanite Sap}
PLANT_NOTES_107,{Water Resistant}
