location,source
UI_GUIDE_HEADING_DISCO_U,{EXPLORATION}
UI_GUIDE_HEADING_TRADE_U,{TRADE & STANDING}
UI_GUIDE_HEADING_COMBAT_U,{COMBAT}
UI_GUIDE_HEADING_PRODUCT_CATA_U,{CRAFTED PRODUCTS}
UI_GUIDE_HEADING_SUB_CATA_U,{RAW MATERIALS}
UI_GUIDE_HEADING_TECH_CATA_U,{TECHNOLOGY}
UI_GUIDE_HEADING_NEW_U,{NEW FEATURES}
UI_GUIDE_HEADING_NEW,{New Features}
UI_GUIDE_TOPIC_TERRAIN,{Terrain Manipulator}
UI_GUIDE_BODY_TERRAIN,"{The <TECHNOLOGY>Terrain Manipulator<> is a powerful Multi-Tool upgrade. Once installed, use <IMG>CYCLEWEAPON<> to activate the Terrain Manipulator. The Terrain Manipulator can be used to <VAL_ON>create your own shelter<> as you explore, in the form of simple caves or elaborate rock structures. The Terrain Manipulator is vital for the mining of <STELLAR>large resource deposits<>. Terrain will <VAL_ON>conform to buildings<>, allowing the creation of bases embedded in the rock. Use <IMG>EDITTERRAIN<> to <VAL_ON>edit terrain<>. <IMG>TOGGLETERRAIN<> toggles between <TRADEABLE>placement<> and <FUEL>deletion<>. <IMG>SIZETERRAIN_UP<>/<IMG>SIZETERRAIN_DN<> changes the <VAL_ON>size<> of the edit. <IMG>UNDOTERRAIN<> undoes previous edits. When placing terrain, holding <IMG>EDITTERRAIN<> and dragging aligns edits to the <TECHNOLOGY>grid<>. Use <IMG>ROTTERRAINLEFT<> & <IMG>ROTTERRAINRIGHT<> to <VAL_ON>rotate<> the grid. Change the appearance of placed terrain with <IMG>TERRAINMENU<>.}"
UI_GUIDE_TOPIC_PORTALS,{Portals}
UI_GUIDE_BODY_PORTALS,"{Portals create <VAL_ON>connections between worlds<>. Visit a <SPECIAL>Monolith<> to learn the location of a planet's Portal. Portals require their <VAL_ON>glyphs<> to be powered before they can be used. Interact with the <VAL_ON>Portal Terminal<> to power the glyphs. Once active, a Portal can reveal the <VAL_ON>Glyph Sequence<> for their planet. Other Travellers with this glyph sequence can enter it into their own portals and visit your planet. The ability to input a <VAL_ON>Glyph<> must be <VAL_ON>earned<>. Enter caves and use the <TECHNOLOGY>Scanner<> to locate the graves of fallen Travellers. Extract knowledge of glyphs from their logs. Travellers may risk entering <VAL_ON>random Glyph Sequences<> into a Portal, but the accuracy of such unattuned transport is not guaranteed.}"
UI_GUIDE_TOPIC_SLOTS,{Special Inventories}
UI_GUIDE_BODY_SLOTS,"{The <TECHNOLOGY>Starship<> and <TECHNOLOGY>Exosuit<> have several inventory types. Change between inventory types by selecting the appropriate icon from the 3D representation of the starship or exosuit pack in the <VAL_ON>Inventory Menu<> (<IMG>INVENTORY<>). <TECHNOLOGY>General Inventory<> space can be used for carrying cargo or installing upgrades. <TECHNOLOGY>Technology Slots<> are reserved for installing upgrades and other technology devices. Use these slots to <VAL_ON>expand your capabilities<> without compromising on storage space. When upgrading an exosuit, these slots are <VAL_ON>cheaper<> than general slots. <TECHNOLOGY>High Capacity Slots<> are only found in the <VAL_ON>Exosuit<>. These slots are limited in number but have a significantly increased storage capacity. Objects stack in far greater numbers when placed in a high-capacity slot. These slots are <VAL_ON>expensive<> to upgrade. Specialist <SPECIAL>navigation data<> reveals the location of <VAL_ON>Drop Pods<>, which contain powerful <TECHNOLOGY>Exosuit Upgrades<>. Decode this data in a <TECHNOLOGY>Signal Booster<>.}"
UI_GUIDE_HEADING_RUNES_CATA,{Portal Glyphs}
UI_GUIDE_HEADING_BLD_CATA,{Building Parts}
UI_GUIDE_HEADING_RUNES_CATA_U,{PORTAL GLYPHS}
UI_GUIDE_HEADING_BLD_CATA_U,{BUILDING PARTS}
UI_GUIDE_PORTAL_SUB,{Ancient Technology}
UI_GUIDE_PORTAL_DESC,"{Once active, a Portal can reveal the <VAL_ON>Glyph Sequence<> for their planet. Other Travellers with this glyph sequence can enter it into their own portals and visit your planet. The ability to input a <VAL_ON>Glyph<> must be <VAL_ON>earned<>. Enter caves and use the <TECHNOLOGY>Scanner<> to locate the graves of fallen Travellers. Extract knowledge of glyphs from their logs.}"
UI_GUIDE_PORTAL_01_NAME,{Glyph 1 / 16}
UI_GUIDE_PORTAL_01_NAME_L,{Glyph 1 / 16}
UI_GUIDE_PORTAL_02_NAME,{Glyph 2 / 16}
UI_GUIDE_PORTAL_02_NAME_L,{Glyph 2 / 16}
UI_GUIDE_PORTAL_03_NAME,{Glyph 3 / 16}
UI_GUIDE_PORTAL_03_NAME_L,{Glyph 3 / 16}
UI_GUIDE_PORTAL_04_NAME,{Glyph 4 / 16}
UI_GUIDE_PORTAL_04_NAME_L,{Glyph 4 / 16}
UI_GUIDE_PORTAL_05_NAME,{Glyph 5 / 16}
UI_GUIDE_PORTAL_05_NAME_L,{Glyph 5 / 16}
UI_GUIDE_PORTAL_06_NAME,{Glyph 6 / 16}
UI_GUIDE_PORTAL_06_NAME_L,{Glyph 6 / 16}
UI_GUIDE_PORTAL_07_NAME,{Glyph 7 / 16}
UI_GUIDE_PORTAL_07_NAME_L,{Glyph 7 / 16}
UI_GUIDE_PORTAL_08_NAME,{Glyph 8 / 16}
UI_GUIDE_PORTAL_08_NAME_L,{Glyph 8 / 16}
UI_GUIDE_PORTAL_09_NAME,{Glyph 9 / 16}
UI_GUIDE_PORTAL_09_NAME_L,{Glyph 9 / 16}
UI_GUIDE_PORTAL_10_NAME,{Glyph 10 / 16}
UI_GUIDE_PORTAL_10_NAME_L,{Glyph 10 / 16}
UI_GUIDE_PORTAL_11_NAME,{Glyph 11 / 16}
UI_GUIDE_PORTAL_11_NAME_L,{Glyph 11 / 16}
UI_GUIDE_PORTAL_12_NAME,{Glyph 12 / 16}
UI_GUIDE_PORTAL_12_NAME_L,{Glyph 12 / 16}
UI_GUIDE_PORTAL_13_NAME,{Glyph 13 / 16}
UI_GUIDE_PORTAL_13_NAME_L,{Glyph 13 / 16}
UI_GUIDE_PORTAL_14_NAME,{Glyph 14 / 16}
UI_GUIDE_PORTAL_14_NAME_L,{Glyph 14 / 16}
UI_GUIDE_PORTAL_15_NAME,{Glyph 15 / 16}
UI_GUIDE_PORTAL_15_NAME_L,{Glyph 15 / 16}
UI_GUIDE_PORTAL_16_NAME,{Glyph 16 / 16}
UI_GUIDE_PORTAL_16_NAME_L,{Glyph 16 / 16}
UI_GUIDE_TOPIC_SIGNALS,{Finding Signals}
UI_GUIDE_BODY_SIGNALS,"{Larger buildings create detectable signals, either through direct transmission or via their radar signature. Build (<IMG>BUILD_MENU<>) a <TECHNOLOGY>Signal Booster<> to search for nearby structures. Encoded navigation data and other cartographic fragments may be located during exploration. Alongside its general search functions, a <TECHNOLOGY>Signal Booster<> will be able to decode this data and mark appropriate locations on your exosuit display. Search buildings for additional <VAL_ON>navigation data<>. Following these leads is a highly efficient form of exploration. Specialist <SPECIAL>navigation data<> reveals the location of <VAL_ON>Drop Pods<>, which contain powerful <TECHNOLOGY>Exosuit Upgrades<>.}"
UI_GUIDE_TOPIC_REFINER,{Refining Substances}
UI_GUIDE_BODY_REFINER,"{Advanced materials and construction may require the use of a <TECHNOLOGY>Refiner<>. Construct a refiner use the Build Menu (<IMG>BUILD_MENU<>). Large refiners require a <VAL_ON>habitable base<>. Refiners take harvested or raw materials and process them into more condensed or advanced materials. Processed materials typically hold a greater density of energy, allowing <COMMODITY>more efficient charging of technology<>. <TECHNOLOGY>Larger refinery units<> take multiple inputs, allowing the user to experiment with the <VAL_ON>combination of materials<>. Combining materials may generate <VAL_ON>exclusive substances<> or allow for <VAL_ON>more efficient recipes<>. Simple, portable refiners require external fuel to use. Large refiners wired into the structure of a <VAL_ON>base<> do not.}"
UI_GUIDE_TOPIC_DISMANTLE,{Portable Technology}
UI_GUIDE_BODY_DISMANTLE,{Technology deployed on the planet's surface from the Build Menu (<IMG>BUILD_MENU<>) may be recovered by approaching and holding <IMG>DECONSTRUCT<>. This places the technology in the user's <TECHNOLOGY>Exosuit Inventory<>. <TECHNOLOGY>Dismantling<> technology offers a convenient way for the user to transport and <TECHNOLOGY>redeploy the technology<> at a location of their choosing. Redeploying portable technology <VAL_ON>incurs no additional costs<>. The unit only needs to be constructed once. <COMMODITY>WARNING<>: Do not forget the location of your deployed technology.}
UI_GUIDE_TOPIC_FLEETS,{Freighter Fleets}
UI_GUIDE_BODY_FLEETS,"{Command of a large <COMMODITY>Capital Ship<> offers several benefits. High among these is the ability to plan and command expeditions. Find and purchase <SPECIAL>Frigates<> to add them to your fleet. Expeditions are highly lucrative, and offer the opportunity for rare and exotic rewards. Expeditions require a <TECHNOLOGY>Fleet Command Room<>. Construct a Command Post in the habitable area between the bridge and the hanger. Recruitable frigates in a <TECHNOLOGY>freighter group<> will be marked with an icon. Approach a <TRADEABLE>recruitable frigate<> and speak with them on the <TECHNOLOGY>Starship Communicator<>. The <TECHNOLOGY>Navigator<> plans expeditions for your fleet. Visit the Navigator on the freighter's bridge to see currently available expeditions. A new set of expeditions are plotted each day. Expeditions have varying <TECHNOLOGY>specialisations<> and <FUEL>difficulty<>. Longer or larger expeditions require more fuel. Supply ships reduce fuel requirements. Expeditions can be equipped with <COMMODITY>temporary upgrades<> to boost their capabilities. Expeditions cover long distances and may take a considerable amount of time to complete. Track the expedition's progress at the <TECHNOLOGY>Fleet Command Room<>. Expeditions continue in real time and do not require their owner to be actively present.}"
UI_GUIDE_TOPIC_TECHNOLOGY,{Upgrading your Equipment}
UI_GUIDE_BODY_TECHNOLOGY,"{Visit the <STELLAR>Marketplace<> aboard most Space Stations to find a wide array of merchants. Technology merchants will sell both <TECHNOLOGY>Blueprints<> and <VAL_ON>Upgrade Modules<>. <TECHNOLOGY>Blueprints<> allow you to craft new technologies. You will have to find the materials yourself, but you will always be able to install the technology in your Exosuit, or any <STELLAR>Starship<> or <TECHNOLOGY>Multi-Tool<> you own. <VAL_ON>Upgrade Modules<> are one-off purchases. They upgrade a specific <VAL_ON>Exosuit<>, <STELLAR>Starship<> or <TECHNOLOGY>Multi-Tool<> technology you have already installed. Each upgrade has slightly different properties, and users are advised to experiment with different configurations. Install an Upgrade Module by selecting it in the Inventory with <IMG>FE_ALT1<> and deploying it to an empty <VAL_ON>General<> or <TECHNOLOGY>Technology Slot<> with <IMG>SELECT<>. Upgrades installed adjacent to other upgrades of the same type will provide an additional boost, further improving device performance. You cannot have more than <FUEL>three<> upgrades active for the same technology subsystem. Doing so will cause the upgrades to become non-functional until sufficient modules are removed to restore power.}"
UI_GUIDE_TOPIC_RECIPES,{Recipes and Blueprints}
UI_GUIDE_BODY_RECIPES,"{Many <COMMODITY>products<> and <TECHNOLOGY>technologies<> must be learned before they can be crafted. Learn the plans for different technologies and products by visiting merchants in the <STELLAR>Space Station Marketplace<>. Other plans are more rare and must be sought out by raiding various <STELLAR>planetary installations<>. Finally, some recipes are only taught be specific individuals, who must be sought out by the determined Traveller... <VAL_ON>Upgrade Modules<> can be purchased ready crafted from technology merchants. These merchants are also a useful source of pre-built components. Seek them out in the Space Station Marketplace, or find them in smaller <STELLAR>planetary shops<>.}"
UI_PLAYER_PROMPT,{Player}
BUY_DECLINE_DESC_FRIGATE,{Decline Frigate}
NEW_FRIGATE_TITLE,{New Frigate}
UI_SAVE_SELECT_UPPER,{SELECT SAVE GAME}
UI_GAME_SELECT_UPPER,{SELECT GAME MODE}
UI_SAVE_SLOT,{Save Data}
GAMEMODE_HELP_BACK,{Press <IMG>GMBACK<> to go back to the previous screen}
GAMEMODE_HELP_DELETE,{Hold <IMG>GMDEL<> to delete save data}
UI_RANDOM_MULTIPLAYER_TITLE,{JOINING RANDOM GAME}
UI_LOBBY_WITH_FRIENDS,{Play With Friends}
UI_LOBBY_FRIENDS_ONLINE,{Friends Online}
UI_LOBBY_FRIENDS_ONLINE_U,{FRIENDS ONLINE}
UI_LOBBY_JOIN_AS_GUEST,{Join as guest}
UI_LOBBY_JOINING_FRIEND,{Joining: %LOBBY_NAME%}
UI_LOBBY_EXIT,{Press <IMG>EXITMENU<> to go back}
UI_LOBBY_JOINING,{JOINING LOBBY}
UI_LOBBY_LEAVE,{Press <IMG>EXITMENU<> to leave lobby}
DRESSING_TABLE_NAME,{APPEARANCE MODIFIER}
DRESSING_TABLE_NAME_L,{Appearance Modifier}
DRESSING_TABLE_DESC,"{A buildable module that allows the users to <TECHNOLOGY>adjust their personal appearance<> settings. The module applies advanced holographic techniques to recalibrate the light around the user, allowing them to adopt whatever appearance they desire. Visual data must be properly formated before use.}"
DRESSING_TABLE_SUB,{Customise Personal Visuals}
BUILD_WINDOW_COMPLEXITY,{Complexity: <HIGHLIGHT>%AMOUNT%<>}
BUILD_WINDOW_COMPLEX_TOTAL,{Base Complexity: %AMOUNT%}
CUSTOMISE_CHARACTER,{APPEARANCE MODIFIER}
INTRCT_DRESSINGTABLE,{Recalibrate Personal Visuals}
CUSTOMISE,{CUSTOMISATION}
CUSTOMISE_RACE,{RACE}
CUSTOMISE_HEAD,{HEAD}
CUSTOMISE_BODY,{TORSO}
CUSTOMISE_ARMOUR,{ARMOUR}
CUSTOMISE_HANDS,{GLOVES}
CUSTOMISE_LEGS,{LEGS}
CUSTOMISE_FEET,{BOOTS}
CUSTOMISE_BACKPACK,{BACKPACK}
CUSTOMISATION_PRESETS,{Presets}
CUSTOM_MARKINGS,{Decals}
CUSTOMISE_PRIMARY,{Primary Colour}
CUSTOMISE_SECONDARY,{Secondary Colour}
CUSTOMISE_TERTIARY,{Tertiary Colour}
CUSTOMISE_RACE_L,{Race}
CUSTOMISE_EYES_L,{Eyes}
CUSTOMISE_BEAK_L,{Beak}
CUSTOMISE_MISC_L,{Misc}
CUSTOMISE_HELMETTYPE_L,{Helmet Type}
CUSTOMISE_HEADTYPE_L,{Head Type}
CUSTOMISE_MARKINGS_L,{Markings}
CUSTOMISE_FACESHAPE_L,{Face Shape}
CUSTOMISE_BODY_L,{Torso Style}
CUSTOMISE_ARMOUR_L,{Armour Style}
CUSTOMISE_HANDS_L,{Glove Style}
CUSTOMISE_LEGS_L,{Leg Style}
CUSTOMISE_FEET_L,{Boot Style}
CHEST_ARMOUR,{Armour Style}
QUICK_MENU_TIP_THIRDPERSON,{Toggle Camera View}
UI_CARGO_POD_NAME,{Cargo Pod}
UI_NOTIFY_HOST_DISCONNECT,{LOST CONNECTION TO HOST}
UI_NOTIFY_PLAYER_JOINED,{%NAME% is joining your game}
UI_NOTIFY_PLAYER_LEFT,{%NAME% left your game}
CUSTOMISE_VEHICLE,{EXOCRAFT MODIFICATION}
INTRCT_CUSTOMISE_VEHICLE,{Recalibrate Exocraft Visuals}
CUSTOMISE_SHIP,{STARSHIP MODIFICATION}
INTRCT_CUSTOMISE_SHIP,{Recalibrate Starship Visuals}
CUSTOMISE_WEAPON,{MULTI-TOOL MODIFICATION}
INTRCT_CUSTOMISE_WEAPON,{Recalibrate Multi-Tool Visuals}
UI_NETWORK_HEADER_ALT,{NETWORK}
NETWORK_SHIP_IS_BUSY,{Pilot currently busy}
UI_BASE_ANYWHERE_NEW,{Searching cartographic archives... Universal Archive Search reveals no prior claims on this site. Sonar test confirms site is suitable for construction. Claim site?}
UI_BASE_ANYWHERE_REPLACE,{Sonar test confirms current site is suitable for construction. Searching cartographic archives... <FUEL>WARNING<>: Universal Archive Search reveals previous base registration. <FUEL>WARNING<>: Claiming this site will automatically disassemble previous base. Proceed?}
UI_BASE_ANYWHERE_MOVE,{Sonar test confirms current site is suitable for construction. Searching cartographic archives... <STELLAR>User has previous base awaiting reconstruction<>. Restore base to this location?}
UI_BASE_ANYWHERE_UNABLE,{Sonar test confirms current site is suitable for construction. Searching cartographic archives... <FUEL>WARNING<>: Universal Archive Search reveals previous base registration. Construct terminal on a new site.}
UI_BASE_ANYWHERE_SUCCESS,{Base registered to current owner. Upload and construction permissions granted. Note: uploading will overwrite any previous uploaded bases for this planet. Use the <TECHNOLOGY>Space Station Terminus<> to teleport to the base at any time.}
UI_BASE_ANYWHERE_OTHER,{Logged in as GUEST. Base: Operational <IMG>SLASH<> Base Controls: Limited <IMG>SLASH<> Construction Permissions: Unavailable}
UI_BASE_ANYWHERE_FRIEND,{Base Registered to Known Contact. Logged in as <STELLAR>GUEST<>. Base: Operational <IMG>SLASH<> Base Controls: Limited <IMG>SLASH<> Construction Permissions: Unlocked}
UI_BASE_ANYWHERE_TITLE,{SITE REGISTRATION SERVICE}
UI_BASE_ANYWHERE_OPT_OVERWRITE,{Upload (Overwrite previous upload for this planet)}
UI_BASE_ANYWHERE_OPT_A,{Claim Base}
UI_BASE_ANYWHERE_OPT_B,{Decline}
UI_BASE_ANYWHERE_NAME,{Base Computer}
UI_BASE_ANYWHERE_NAME_L,{Base Computer}
UI_BASE_ANYWHERE_DESC,"{Portable land registration service. When placed, contacts Universal Cartographic Archive to establish ownership of land. Successful registration allows the construction of base modules across any site of the user's choosing.}"
UI_BASE_ANYWHERE_SUB,{Site Evaluation Device}
UI_UNDERWATER_WARNING,{Cannot Construct Underwater}
UI_BASELIMIT_WARNING,{Cannot Construct: Base at Maximum Complexity}
SEND_TO_PLAYER_OUT_OF_RANGE,{Player out of teleport range}
SEND_TO_OTHER_PLAYER,{Teleport to nearby player}
SEND_TO_PLAYER_DIFF_GROUP,{Teleport status incompatible}
UI_HUD_EXTERNAL_HAZARD,{External %CONDITION%: %VALUE%}
UI_HUD_HAZARD_TEMP,{Temperature}
UI_HUD_HAZARD_RAD,{Radiation}
UI_HUD_HAZARD_TOX,{Toxicity}
UI_HUD_HAZARD_DEAD,{Low Atmosphere Detected}
UI_HUD_HAZARD_ANOMALY,{Anomaly Strength: %VALUE%0 Boundary Failing}
QUICK_MENU_SUMMON_MENU,{Summon Vehicles}
QUICK_MENU_UTILITY_MENU,{Utilities}
QUICK_MENU_CHARGE_MENU,{Recharge Equipment}
QUICK_MENU_EMOTE_MENU,{Gestures}
QUICK_MENU_SECONDARY_WEAP_MENU,{Change Secondary Weapon}
EMOTE_WAVE,{Wave}
EMOTE_POINT,{Point}
EMOTE_POSITIVE,{Thumbs Up!}
EMOTE_NEGATIVE,{Nope!}
EMOTE_THANKS,{Thank You!}
EMOTE_OVER_HERE,{Over Here!}
EMOTE_NEED_RESOURCE,{Need Resources!}
EMOTE_HELP,{Help!}
EMOTE_SIT,{Sit Down}
QUICK_MENU_SUM_NO_FREIGHT,{No Freighter Owned}
QUICK_MENU_COMMS_COMBAT,{Cannot use Communicator in Combat}
QUICK_MENU_NO_COMMS,{No Communicator Signals}
QUICK_MENU_NO_EXOCRAFT,{No Exocraft Owned}
QUICK_MENU_NO_EXO_SCANNER,{No Exocraft Scanner Installed}
QUICK_MENU_NO_TM,{No Terrain Manipulator Installed}
QUICK_MENU_NO_TM_ACTIVE,{Terrain Manipulator Not Equipped}
QUICK_MENU_NO_TM_HERE,{Cannot Edit Terrain Here}
QUICK_MENU_NO_TORCH,{Cannot Use Torch Now}
QUICK_MENU_NO_GALMAP,{Galactic Navigation Unavailable :: Planetary Interference}
QUICK_MENU_NO_GALMAP_COMBAT,{Galactic Navigation Unavailable :: Hostile Warp Jammers}
QUICK_MENU_NO_ECON_SCANNER,{No Economy Scanner Installed}
QUICK_MENU_NO_SUMMON_PORTAL,{Cannot Call Ship :: Portal Interference}
QUICK_MENU_NO_FREIGHT_PORTAL,{Cannot Call Freighter :: Portal Interference}
QUICK_MENU_NO_GALMAP_PORTAL,{Galactic Navigation Unavailable :: Portal Interference}
BINOC_SIGNAL_STRENGTH,{Scanning: %VALUE%%}
UI_JETPACK_BOOST_OSD,{JETPACK POWER SURGE DETECTED}
UI_JETPACK_BOOST_OVER_OSD,{JETPACK POWER SURGE FADING}
UI_KELP_SAC,{Harvest Oxygen Sac}
UI_RESTORE_O2,{Replenish Oxygen}
UI_RESTORE_HAZARD,{Charge Hazard Protection}
UI_JETPACK_BOOST,{Exosuit System Boost}
UI_FLORA_HAZARD,{Hazardous Flora}
UI_HOST_KICK,{REMOVED BY HOST}
UI_NO_GAMES_FOUND,{NO GAMES FOUND}
UI_MULTIPLAYER,{Multiplayer}
UI_MULTIPLAYER_U,{MULTIPLAYER}
UI_RANDOM_MULTIPLAYER,{สุ่มเข้าร่วมเกม}
UI_LOBBY_CONNECTING,{CONNECTING}
UI_STORY_CRATE,{Holo-Archive}
NETWORK_SEND_RECEIVED,{from %PLAYER%}
NETWORK_SEND_FAILURE,{%PLAYER% cannot store %ITEM%}
NETWORK_SEND_SUCCESS,{Sent %ITEM%}
REFINER_NO_ROOM_FOR_FUEL,{No inventory space: Cannot collect refiner fuel}
REFINER_CANNOT_PICK_UP,{Cannot pick up: Refiner not empty}
UI_UNKNOWN_BUILDING,{Unknown Building}
UI_HUD_WARNING,{ENVIRONMENT WARNING}
UI_BASE_PARTS_BASIC,{Basic Base Blueprints}
UI_BUILD_GROUP_BASIC,{Small Adornments}
UI_BUILD_GROUP_BASIC_ROOT,{Basic Components}
UI_BUILD_GROUP_BASIC_M,{Metal Components}
UI_BUILD_GROUP_BASIC_W,{Wooden Components}
UI_BUILD_GROUP_BASIC_C,{Concrete Components}
UI_BUILD_GROUP_ROOMS,{Large Rooms}
UI_BUILD_GROUP_GLASS,{Windows}
UI_BUILD_GROUP_CUBES,{Small Rooms}
UI_BUILD_GROUP_FRAMES,{Frames & Foundations}
UI_BUILD_GROUP_ACCESS,{Doors & Ladders}
UI_BUILD_GROUP_TERMINALS,{Specialist Terminals}
UI_BUILD_GROUP_PLANTS,{Plants}
UI_BUILD_GROUP_FARMING,{Farming Technology}
UI_BUILD_GROUP_INT_DECOR,{Interior Decoration}
UI_BUILD_GROUP_EXT_DECOR,{Adornments}
UI_BUILD_GROUP_BASE_TECH,{Permanent Technology}
UI_BUILD_GROUP_PLANET_TECH,{Portable Technology}
UI_BUILD_GROUP_STORAGE,{Storage}
UI_BUILD_GROUP_LIGHTS,{Lights}
UI_BUILD_GROUP_DECALS,{Decals}
UI_BUILD_GROUP_VEHICLES,{Exocraft Modules}
UI_BUILD_GROUP_FREIGHTER,{Freighter Components}
UI_BUILD_DECOR_GRP,{Decoration}
UI_BUILD_STRUCT_GRP,{Structures}
UI_BUILD_FARM_GRP,{Farming}
UI_BUILD_TECH_GRP,{Equipment}
UI_FRIG_BOOST_COM_DESC,{A <COMMODITY>temporary frigate upgrade<> that lasts for one expedition. This pack of autonomous explosives have been programmed to launch from the fleet and pilot themselves directly towards hostile vessels. Extremely dangerous.}
UI_FRIG_BOOST_COM_NAME,{EXPLOSIVE DRONES}
UI_FRIG_BOOST_COM_NAME_L,{Explosive Drones}
UI_FRIG_BOOST_EXP_DESC,"{A <COMMODITY>temporary frigate upgrade<> that lasts for one expedition. This powerful analytic computer overclocks the existing fleet systems, allowing for faster-than-light calculations. Heat is a problem, and the chips do not last long.}"
UI_FRIG_BOOST_EXP_NAME,{HOLOGRAPHIC ANALYSER}
UI_FRIG_BOOST_EXP_NAME_L,{Holographic Analyser}
UI_FRIG_BOOST_MIN_DESC,"{A <COMMODITY>temporary frigate upgrade<> that lasts for one expedition. The mineral compressor allows fleet mining crews to liquidise the substances they extract, for both faster processing and easier transportation.}"
UI_FRIG_BOOST_MIN_NAME,{MINERAL COMPRESSOR}
UI_FRIG_BOOST_MIN_NAME_L,{Mineral Compressor}
UI_FRIG_BOOST_SPD_DESC,"{A <COMMODITY>temporary frigate upgrade<> that lasts for one expedition. This powerful fuel upgrade overloads frigate engines, allowing for faster-than-usual travel.}"
UI_FRIG_BOOST_SPD_NAME,{FUEL OXIDISER}
UI_FRIG_BOOST_SPD_NAME_L,{Fuel Oxidiser}
UI_FRIG_BOOST_TRA_DESC,"{A <COMMODITY>temporary frigate upgrade<> that lasts for one expedition. The mind control device plugs into the ship's trading and communications systems, allowing the Fleet Commander to gain the upper hand in any negotiation.}"
UI_FRIG_BOOST_TRA_NAME,{MIND CONTROL DEVICE}
UI_FRIG_BOOST_TRA_NAME_L,{Mind Control Device}
FRIG_BOOST_SUB,{Consumable Frigate Upgrade}
O2_HARVESTER_NAME,{OXYGEN HARVESTER}
O2_HARVESTER_NAME_L,{Oxygen Harvester}
O2_HARVESTER_DESC,"{An <TECHNOLOGY>autonomous atmosphere extractor<>, this device can be left to collect and purify oxygen from the air. User must monitor fuel levels to ensure continued operation. The resulting gas is compressed and processed, ready for use in all standard <FUEL>life support systems<>.}"
O2_HARVESTER_SUB,{Atmosphere Processing Device}
UI_SPACE_ROOM_SUB,{Freighter Interior Module}
UI_SPACE_ROOM_DESC,{This expansion module allows for the rapid construction of habitable spaces inside large starships. Construction unit is fabricated complete with pressure bulkhead and all necessary attachment points.}
UI_SPACE_CUBEROOM_NAME,{LARGE FREIGHTER ROOM}
UI_SPACE_CORRIDOR_NAME,{FREIGHTER CORRIDOR}
UI_SPACE_CORRIDOR_L_NAME,{CURVED FREIGHTER CORRIDOR}
UI_SPACE_CORRIDOR_T_NAME,{FREIGHTER JUNCTION}
UI_SPACE_STAIRS_NAME,{FREIGHTER STAIRS}
UI_SPACE_WALL_NAME,{INTERNAL FREIGHTER WALL}
UI_SPACE_CUBEROOM_NAME_L,{Large Freighter Room}
UI_SPACE_CORRIDOR_NAME_L,{Freighter Corridor}
UI_SPACE_CORRIDOR_L_NAME_L,{Curved Freighter Corridor}
UI_SPACE_CORRIDOR_T_NAME_L,{Freighter Junction}
UI_SPACE_CORRIDOR_X_NAME,{FREIGHTER CROSS JUNCTION}
UI_SPACE_CORRIDOR_X_NAME_L,{Freighter Cross Junction}
UI_SPACE_STAIRS_NAME_L,{Freighter Stairs}
UI_SPACE_WALL_NAME_L,{Internal Freighter Wall}
UI_FLEET_COMMAND_NAME,{FLEET COMMAND ROOM}
UI_FLEET_COMMAND_NAME_L,{Fleet Command Room}
UI_FLEET_COMMAND_DESC,{Core <TECHNOLOGY>Fleet Management Station<>. This advanced holographic communications station is vital for managing fleet expeditions from the comfort of your capital ship. User is advised that multiple stations are required to manage more than one expedition at a time.}
UI_FLEET_COMMAND_SUB,{Expedition Management Terminal}
UI_BASE_TELEPORT_NAME,{BASE TELEPORT MODULE}
UI_BASE_TELEPORT_NAME_L,{Base Teleport Module}
UI_BASE_TELEPORT_DESC,"{A <TECHNOLOGY>personal teleport device<>, allowing the user to move quickly between their constructed bases, as well as any Space Station Terminuses connected to their network. User is urged to verify network integrity before inserting any matter they cannot afford to become separated from.}"
UI_BASE_TELEPORT_SUB,{Long-Distance Matter Transfer Device}
UI_BASE_CAPSULE_NAME,{BASE SALVAGE CAPSULE}
UI_BASE_CAPSULE_NAME_L,{Base Salvage Capsule}
UI_BASE_CAPSULE_DESC,{A <COMMODITY>construction recovery device<>. This optional piece of base technology stores and preserves matter left over after the destruction of a previous base.}
UI_BASE_CAPSULE_SUB,{Autonomous Storage Device}
UI_BASE_SHOP_NAME,{HOLOGRAPHIC MERCHANT}
UI_BASE_SHOP_NAME_L,{Holographic Merchant}
UI_BASE_SHOP_DESC,{This state-of-the-art holographic projector allows the user to purchase the latest in <TECHNOLOGY>Construction Blueprints<> from the comfort of their own home. Transactions carried out over the network are fully verified by the Galactic Trade Authority.}
UI_BASE_SHOP_SUB,{Commerical HoloTerminus}
UI_BP_GROUP_ACCESS,{Blueprint Module: Base Access}
UI_BP_GROUP_BASE_TECH,{Blueprint Module: Base Technology}
UI_BP_GROUP_BASIC,{Blueprint Module: Basic Structure}
UI_BP_GROUP_CUBES,{Blueprint Module: Small Room}
UI_BP_GROUP_DECALS,{Blueprint Module: Decal}
UI_BP_GROUP_EXT_DECOR,{Blueprint Module: Exterior Structure}
UI_BP_GROUP_FARMING,{Blueprint Module: Agriculture}
UI_BP_GROUP_FRAMES,{Blueprint Module: Foundation}
UI_BP_GROUP_GLASS,{Blueprint Module: Glass Structure}
