location,source
FOOD_STEW_NAME,{%NAME% STEW}
FOOD_STEW_NAME_L,{%NAME% Stew}
FOOD_CAKE_NAME,{%NAME% CAKE}
FOOD_CAKE_NAME_L,{%NAME% Cake}
FOOD_BREAD_NAME,{%NAME% BREAD}
FOOD_BREAD_NAME_L,{%NAME% Bread}
FOOD_PIE_NAME,{%NAME% PIE}
FOOD_PIE_NAME_L,{%NAME% Pie}
FOOD_MEAT_PIE_NAME,{MIXED MEAT PIE}
FOOD_MEAT_PIE_NAME_L,{Mixed Meat Pie}
FOOD_VEG_PIE_NAME,{VEGETABLE PIE}
FOOD_VEG_PIE_NAME_L,{Vegetable Pie}
FOOD_WINE_NAME,{%NAME% WINE}
FOOD_WINE_NAME_L,{%NAME% Wine}
FOOD_JUICE_NAME,{%NAME% JUICE}
FOOD_JUICE_NAME_L,{%NAME% Juice}
FOOD_BUTTER_NAME,{CHURNED BUTTER}
FOOD_BUTTER_NAME_L,{Churned Butter}
FOOD_CHEESE_NAME,{%NAME% CHEESE}
FOOD_CHEESE_NAME_L,{%NAME% Cheese}
UI_NAVIGATOR_LABEL,{Navigator}
UI_NAVIGATOR_TITLE,{Navigator %NAME%}
INTRCT_NAVIGATOR,{Expedition Navigation}
NAVIGATOR_SUB,{Plan & dispatch expeditions}
EXP_NAVIGATOR_LANG_NEW,"{Ah, Traveller-Entity. Korvax is pleased to report exciting navigational research! Korvax has plotted <COMMODITY>new expeditions<> for your fleet!}"
TRA_NAVIGATOR_LANG_NEW,"{Hello, Captain-Friend! Joyous day for the fleet! I have charted <COMMODITY>new expedition routes!<>}"
WAR_NAVIGATOR_LANG_NEW,{Grah! Interloper-Captain! There is fresh glory available for the fleet! I have charted <COMMODITY>new expedition routes!<> Prepare for triumph!}
EXP_NAVIGATOR_LANG_1,"{Korvax has prepared routes for the fleet, Traveller. Which route do you feel is most promising?}"
TRA_NAVIGATOR_LANG_1,{Captain-Friend! I have been most busy plotting routes for your fleet! Please enjoy them!}
WAR_NAVIGATOR_LANG_1,"{Grah! I have plotted many routes, interloper! Make your choice!}"
EXP_NAVIGATOR_LANG_2,{Korvax has calculated all possible expedition routes. The ones I offer you are those with the lowest probability of total destruction.}
TRA_NAVIGATOR_LANG_2,"{I have charted these most joyous routes for you, Captain-Friend! May they bring many units to your fleet!}"
WAR_NAVIGATOR_LANG_2,"{All these routes offer glory and triumph for the fleet, Traveller! Grah!}"
EXP_NAVIGATOR_LANG_3,{Korvax has been busy preparing routes. I have calculated the following hyperspace coordinate paths as both highly profitable and unlikely to confuse weaker navigators.}
TRA_NAVIGATOR_LANG_3,"{Trade expeditions are the best expeditions, Traveller-Friend. But I hope all routes I chart will bring you happiness.}"
WAR_NAVIGATOR_LANG_3,"{I have prepared the requisite charts. Are you ready to dispatch the fleet, interloper-Captain? May they bring glory to us all!}"
EXP_NAVIGATOR_LANG_4,{Korvax has mapped all known stars in this region of space. The following routes have been optimised for successful fleet operations.}
TRA_NAVIGATOR_LANG_4,"{I have charted routes for you fleet, Captain-Friend! They offer great opportunities, as well as lovely views!}"
WAR_NAVIGATOR_LANG_4,"{The charts are ready, interloper-Captain! Have you briefed the fleet? Are they ready for battle? Grah!}"
EXP_NAVIGATOR_LANG_5,"{Korvax has used the knowledge of the Convergence to chart these routes for your fleet, Traveller-Entity. May you find them close to perfection.}"
TRA_NAVIGATOR_LANG_5,"{Captain-Friend, your Navigator-Friend has been hard at work! I have charted many expeditions for your fleet!}"
WAR_NAVIGATOR_LANG_5,"{Grah! Behold my work, interloper-Captain! Charts and maps, each route dripping with potential glory!}"
NPC_NAVIGATOR_OPT_A,{View potential expeditions}
NPC_NAVIGATOR_OPT_B,{Decline}
EXP_NAVIGATOR_FIRST_POST_LANG,{Korvax is pleased to calculate routes for the Traveller-Captain. But the fleet requires a  <TECHNOLOGY>Fleet Command Room<> before it can depart.}
TRA_NAVIGATOR_FIRST_POST_LANG,"{Happy day, Captain-Friend! We will plan many expeditions together! But first, you must build a <TECHNOLOGY>Fleet Command Room<>, so that you may talk to your fleet as they sail!}"
WAR_NAVIGATOR_FIRST_POST_LANG,{Grah! Interloper-Captain! Our ship lacks a <TECHNOLOGY>Fleet Command Room!<> We cannot possibly dispatch expeditions in this state!}
EXP_NAVIGATOR_NO_POST_LANG,"{Korvax is pleased to calculate routes for the Traveller-Captain. But all your  <TECHNOLOGY>Fleet Command Rooms<> are busy. You must construct more, or await the return of your fleet.}"
TRA_NAVIGATOR_NO_POST_LANG,{Captain-Friend! I am excited to share my routes with you! But all of our <TECHNOLOGY>Fleet Command Rooms<> are in use. We must build more if we wish to plan new ventures!}
WAR_NAVIGATOR_NO_POST_LANG,"{Grah! Interloper-Captain! All of our <TECHNOLOGY>Fleet Command Rooms<> are busy. We cannot possible dispatch expeditions in this state! Construct more, if you wish to expand your command!}"
ALL_NAVIGATOR_NO_POST_RES,{%NAME% has prepared an expedition for my fleet. But my freighter lacks the <TECHNOLOGY>Fleet Command Room<> I need to maintain communications during the voyage.}
ALL_FLEET_COMM_POST_OPT,{Speak with Commander}
ALL_FLEET_COMMAND_POST_TITLE,{Fleet Command Station}
ALL_FLEET_COMMAND_POST_EMPTY,{No Expedition Assigned. Fleet Command Standing By...}
ALL_FLEET_COMMAND_POST_LANG,{Fleet Command Online... Calibrating to Fleet Commander %CAPTAIN% of the %FRIGATE_NAME%...}
ALL_FLEET_COMMAND_POST_DAMAGED,{Fleet Command Online... Frigate Damage Detected Calibrating to Fleet Commander %CAPTAIN% of the %FRIGATE_NAME%...}
ALL_FLEET_COMMAND_POST_INTERV,{Fleet Command Online...Urgent Message Waiting Calibrating to Fleet Commander %CAPTAIN% of the %FRIGATE_NAME%...}
ALL_FLEET_COMM_POST_INTERV_OPT,{Speak to Commander}
ALL_FLEET_COMM_POST_DEBRIEF_OPT,{Debrief Commander}
ALL_FLEET_COMM_STATUS_OPT,{Inspect Ships}
ALL_FLEET_STATUS_UPDATE,"{Greetings, %CAP_RACE%. The expedition has covered %EXP_DIST% LYs, and I estimate our plotted route will take a further %EXP_TIME%. All systems nominal.}"
ALL_FLEET_COMM_FIRST_OPT,{Download Data}
ALL_FLEET_COMM_FIRST_LANG,{Calibrating Command Post to new Master signature... SUCCESS! Master profile indicates <COMMODITY>1<> support frigate available. Profile indicates no <TECHNOLOGY>Frigate Fuel<> blueprints available... download?}
FLEET_LOOT_EXPLORE_LANG,"{%CAP_RACE%, our artifact scanner is at full power! On your command, I will target the systems at nearby planet and begin the scan.}"
FLEET_LOOT_EXPLORE_WAIT_LANG,"{%CAP_RACE%, welcome aboard. I regret to inform you that the artifact scanner is still accumulating energy. I will be happy to deploy it for you as soon as it is ready.}"
FLEET_LOOT_TRADE_LANG,{Welcome aboard %CAP_RACE%. I am pleased to report local trade scouts have secured favourable deals across the system. The profits await you.}
FLEET_LOOT_TRADE_WAIT_LANG,"{Welcome, %CAP_RACE%. The scouts are currently deployed on trade missions across the local system. I shall report any profitable news as I have it.}"
FLEET_LOOT_MINING_LANG,"{%CAP_RACE%, the crew have been busy surveying and processing both planetary deposits and local asteroids. The minerals are yours, should you want them.}"
FLEET_LOOT_MINING_WAIT_LANG,{Welcome aboard %CAP_RACE%. The planetary mining crew are currently deployed on mission. I hope to receive news of a successful operation very soon.}
FLEET_LOOT_COMBAT_LANG,"{%CAP_RACE%! Welcome! Our weapon systems are armed, our fighters ready to scramble. We are at your command!}"
FLEET_LOOT_FUEL_LANG,"{A status report, %CAP_RACE%. The generator units are at optimal load and the supply tanks are full. We have prepared the leftover fuel cells for your own personal use.}"
FLEET_LOOT_FUEL_WAIT_LANG,"{Fuel generation units are running at maximum efficiency, %CAP_RACE%! The supply tanks will soon be full, ready for deployment to the fleet.}"
FLEET_LOOT_EXPLORE_OPT_A,{Perform Scan}
FLEET_LOOT_COLLECT_OPT_A,{Collect Cargo}
FLEET_LOOT_COLLECT_UNITS_OPT_A,{Collect Units}
FLEET_LOOT_COMBAT_OPT_A,{Salute}
ALL_REQUEST_ACCEPT,{Accept}
ALL_REQUEST_DECLINE,{Decline}
NPC_FARMER_DAILY_BRIEF_LANG,"{Friend! I am pursuing new hybrid plants! It is such fun. Will you help me birth new life? I require considerable plant samples to graft and to splice, more than I can grow myself.}"
NPC_FARMER_DAILY_RET_LANG,"{Have you reconsidered, friend? Will you help my grow my little garden?}"
NPC_FARMER_DAILY_BRIEF_RES,"{Wonderful, Traveller-Friend! Oh, the new plants we'll discover. I can already see them in my mind!}"
NPC_FARMER_DAILY_WAIT_LANG,"{Can you feel it, Traveller? The pulse of life, beating through the soil!}"
NPC_FARMER_DAILY_WAIT_OPT_A,{Ask about hybrids}
NPC_FARMER_DAILY_WAIT_OPT_B,{Ask about soil}
NPC_FARMER_DAILY_WAIT_RES_A,"{Plants are generous, Traveller-Friend. They do not horde life to themselves, but give it freely to others! They mingle their stems, provide us their fruit, and even in death they nourish the soil.}"
NPC_FARMER_DAILY_WAIT_RES_B,"{Are you never tempted to push your hands deep into the dirt? If you close your eyes, you can almost imagine the loam consuming you entirely...}"
NPC_FARMER_DAILY_COMP_LANG,"{Have you gathered the samples, friend? Please say you have!}"
NPC_FARMER_DAILY_COMP_OPT_A,{Give Sample}
NPC_FARMER_DAILY_COMP_RES_A,"{Oh, wonderful! I have news for you as well - my latest creation has sprouted! It has produced the most interesting of seeds. Please, take a sample.}"
NPC_FARMER_DAILY_COMP_RES_B,"{No matter, Traveller. We will continue to grow together for many years to come.}"
NPC_FARMER_DAILY_DONE_LANG,"{This is more than enough for today, friend! But tomorrow - tomorrow brings new sunlight and new plants to study!}"
NPC_FARMER_DAILY_DONE_OPT_A,{Ask which plant is best}
NPC_FARMER_DAILY_DONE_OPT_B,{Leave}
NPC_FARMER_DAILY_DONE_RES_A,"{%NAME% laughs, amused by the absurdity of my question.}"
NPC_FARMER_DAILY_DONE_RES_B,"{%NAME% smiles, happy to be here among their plants.}"
NPC_SCIENTIST_DAILY_LANG_1,"{Traveller, you gather data as you explore, do you not? I find myself hungry for information, for details of the world beyond! My current research requires animal behavioural data. Would you be able to assist?}"
NPC_SCIENTIST_DAILY_RET_LANG_1,"{Have you gathered the requisite zoological data, Traveller?}"
NPC_SCIENTIST_DAILY_LANG_2,"{Traveller, you gather data as you explore, do you not? I find myself hungry for information, for details of the world beyond! My current research requires detailed floral studies. Would you be able to assist?}"
NPC_SCIENTIST_DAILY_RET_LANG_2,"{Have you gathered the requisite botanical data, Traveller?}"
NPC_SCIENTIST_DAILY_LANG_3,"{Traveller, you gather data as you explore, do you not? I find myself hungry for information, for details of the world beyond! My current research requires fine-grained mineral analysis. Would you be able to assist?}"
NPC_SCIENTIST_DAILY_RET_LANG_3,"{Have you gathered the requisite geological data, Traveller?}"
NPC_SCIENTIST_DAILY_LANG_4,"{Traveller, you gather data as you explore, do you not? I find myself hungry for information, for details of the world beyond! My current research requires high-level scans of many different planets. Would you be able to assist?}"
NPC_SCIENTIST_DAILY_RET_LANG_4,"{Have you gathered the requisite celestial data, Traveller?}"
NPC_SCIENTIST_DAILY_OPT_A,{Give Data}
NPC_SCIENTIST_DAILY_OPT_B,{Give Data}
NPC_SCIENTIST_DAILY_OPT_C,{Give Data}
NPC_SCIENTIST_DAILY_OPT_D,{Give Data}
NPC_SCIENTIST_DAILY_RES_A,"{Eheu! Perfect, Traveller! This will greatly aid my research. Please, take these <TECHNOLOGY>Nanites<> as compensation for your work.}"
NPC_SCIENTIST_DAILY_DONE_LANG,"{Though my needs are met, Traveller, there is still an infinity of wonder out there to discover and harvest! Once I have processed this data, I may find additional tasks for you to help with.}"
NPC_SCIENTIST_DAILY_DONE_OPT_A,{Ask what they are studying}
NPC_SCIENTIST_DAILY_DONE_OPT_B,{Leave}
NPC_SCIENTIST_DAILY_DONE_RES_A,"{My research is highly complex, Traveller. I doubt you would understand. You see, if I input enough of this gathered data into my simulation, then - No, it is not worth explaining. But your interest is noted, with thanks.}"
UI_SCI_NO_NEW,{No New Discoveries}
UI_SCI_NEW_PLANTS,{Flora}
UI_SCI_NEW_PLANETS,{Planets}
UI_SCI_NEW_CREA,{Creatures}
UI_SCI_NEW_MIN,{Minerals}
NPC_OVERSEER_DAILY_BRIEF_LANG,"{Traveller-Friend, you taunt me each time you enter and leave this 'home' of ours. You see the world, and all I see is the world of glass... Grant me some small comfort, Traveller. Collect images of the places you visit, so that my eyes may follow yours.}"
NPC_OVERSEER_DAILY_RET_LANG,"{I am bound to this place, Traveller-Friend. Grant me the joy of seeing the world through your lens.}"
NPC_OVERSEER_DAILY_BRIEF_RES,"{I have already taken the liberty of loading the image requirements into your Multi-Tool, Traveller-Friend. Take care...}"
NPC_OVERSEER_DAILY_WAIT_LANG,"{I will wait out my days here, until I am reborn again. Until we repeat all this, in a world beyond these worlds... As I repeat myself, even now!}"
NPC_OVERSEER_DAILY_WAIT_OPT_A,{Touch the Overseer gently}
NPC_OVERSEER_DAILY_WAIT_OPT_B,{Leave the Overseer be}
NPC_OVERSEER_DAILY_WAIT_RES_A,"{The Gek does not react to my touch, and I do not let it linger.}"
NPC_OVERSEER_DAILY_WAIT_RES_B,"{Their presence is unnerving, but I feel it better that the Overseer remains here, where I can see them.}"
NPC_OVERSEER_DAILY_COMP_LANG,"{You have been far afield, Traveller. I can sense it...}"
NPC_OVERSEER_DAILY_COMP_OPT_A,{Download Photos}
NPC_OVERSEER_DAILY_COMP_RES_A,"{What a comfort to these eyes of glass, Traveller-Friend! The base is full of joy today! Here, take these crumbs as a token of my appreciation...}"
NPC_OVERSEER_DAILY_COMP_RES_B,"{You cannot withhold these things from me, Traveller-Friend.}"
NPC_OVERSEER_DAILY_DONE_LANG,"{I have seen enough for today, Traveller-Friend. One wouldn't want to run out of things to see, after all... Perhaps we shall re-perform this loop tomorrow?}"
NPC_OVERSEER_DAILY_DONE_OPT_A,{Stare at the Overseer}
NPC_OVERSEER_DAILY_DONE_OPT_B,{Leave}
NPC_OVERSEER_DAILY_DONE_RES_A,"{As I stare, I feel a dull crimson ache spread behind my eyes. But I will not look away. Eventually, I blink. The Overseer is still there, still staring back.}"
NPC_OVERSEER_DAILY_DONE_RES_B,"{I will see you tomorrow, Traveller-Friend.}"
NPC_EXOTUT_DAILY_BRIEF_LANG,"{Traveller, I have detected another location of interest! Go, that you may hone your control of the Exocraft! Track the signal down before it disappears, so that we may siphon its units!}"
NPC_EXOTUT_DAILY_RET_LANG,"{You are still interested in my work, Traveller? That is a relief!}"
NPC_EXOTUT_DAILY_BRIEF_RES,"{Hurry, Traveller! I can only maintain the connection for so long!}"
NPC_EXOTUT_DAILY_WAIT_LANG,"{Grah! What are you waiting for, Traveller? Do you want my work to go to waste?}"
NPC_EXOTUT_DAILY_WAIT_OPT_A,{Apologise}
NPC_EXOTUT_DAILY_WAIT_OPT_B,{Shrug}
NPC_EXOTUT_DAILY_WAIT_RES_A,{Grah! Do not apologise - run!}
NPC_EXOTUT_DAILY_WAIT_RES_B,{Grah! But -
"You are your own master, Traveller. I will not force you to do anything.}",
NPC_EXOTUT_DAILY_DONE_DESC,"{They spend their days doing this now, tending to the Exocraft and drawing data from interplanetary networks. Sometimes I see them walking out into the planet itself to explore, but such times are rare.  The technician is content with this retirement, engaging in its fugitive activity for the pleasure of the chase, no longer for the necessity of survival. It is a game we can repeat, one last heist after one last heist...}"
NPC_EXOTUT_DAILY_DONE_LANG,"{There is little activity on the network, Traveller. Perhaps we can try again tomorrow.}"
NPC_EXOTUT_DAILY_DONE_OPT_A,{Wish them well}
NPC_EXOTUT_DAILY_DONE_OPT_B,{Leave}
NPC_EXOTUT_DAILY_DONE_RES_A,"{The technician looks me in the eye. It is faint and far away, but I almost detect a smile.}"
NPC_EXOTUT_DAILY_DONE_RES_B,"{The technician barely reacts to my departure. As always, it seems there are other things on their mind.}"
NPC_WEAPGUY_DAILY_MAIN_LANG,"{Grah! Traveller, I have been inspired by your actions to craft a <TECHNOLOGY>Multi-Tool<> of great power! Would it please you to examine it?}"
NPC_WEAPGUY_DAILY_RET_LANG,"{You wish to examine my <TECHNOLOGY>Multi-Tool<>, Traveller? Very wise! For it is a product of its time, and I will soon begin work on a new model.}"
NPC_WEAPGUY_DAILY_OPT_A,{Examine Multi-Tool}
NPC_WEAPGUY_DAILY_OPT_B,{Decline}
NPC_WEAPGUY_DAILY_RES_A,"{Behold, Traveller!}"
NPC_WEAPGUY_DAILY_RES_B,"{Very well, Traveller. But my work is fast and my inspiration fleeting - I will soon begin work on a new specimen, and this one will not be lost to history!}"
NPC_WEAPGUY_DAILY_DONE_LANG,"{Are you enjoying your new Multi-Tool, Traveller? May it flay your enemies, and gather you both glory and riches!}"
NPC_WEAPGUY_DAILY_DONE_OPT_A,{Praise its power}
NPC_WEAPGUY_DAILY_DONE_OPT_B,{Praise its finesse}
NPC_WEAPGUY_DAILY_DONE_RES_A,{Grah! It will incinerate all who oppose you!}
NPC_WEAPGUY_DAILY_DONE_RES_B,"{Grah! It is a fine tool, engineered with the utmost care!}"
UI_FARMER_DAILY_TITLE,{Additional Floral Samples}
UI_FARMER_DAILY_SUB,{Continued Agricultural Research}
UI_FARMER_DAILY_DESC,"{My farmer continues to find happiness in the soil. They research new crop samples daily, and will share the results with me. They only ask that I keep myself in the botanical mindset through farming efforts of my own.}"
UI_FARMER_DAILY_OBJ1,{Collect agricultural samples}
UI_FARMER_DAILY_OBJ1_TIP,"{The farmer seeks a fresh sample from a particular plant. Collect samples from <TRADEABLE>farmed crops<> in your planetary base or freighter, or collect samples directly in the wild."
Wild samples require visiting specific planet types.},
UI_FARMER_DAILY_MSG1,{Collect %ITEM%: %CURRENT%/%AMOUNT% Harvest from farmed plants or find samples in the wild
Wild samples only grow in specific planetary biomes},
UI_OVERSEER_DAILY_TITLE,{The Overseer's Tour}
UI_OVERSEER_DAILY_SUB,{Eyes Across the Galaxy}
UI_OVERSEER_DAILY_DESC,"{The Overseer has requested I use my camera to capture images of various worlds. They tire of the limits imposed by my base, and long for whatever freedom they can find.}"
UI_OVERSEER_DAILY_OBJ1,{Take a photo for the Overseer.}
UI_OVERSEER_DAILY_OBJ1_TIP,{The Overseer requires photos of specific worlds. Learn information about planets from space by using the <TECHNOLOGY>Ship Scanner<> (<IMG>SHIPSCAN<>).}
UI_EXOTUT_DAILY_TITLE,{Hacking Additional Terminals}
UI_EXOTUT_DAILY_SUB,{Extra Exocraft Excursions}
UI_EXOTUT_DAILY_DESC,"{The Technician has found a way to unlock more terminals. They will only stay open for a limited time, so I will have to hurry if I hope to collect the items.}"
UI_D_EXOLOOP_OBJ,{Reach the Terminal}
UI_D_EXOLOOP_OBJ_TIP,{The Technician has opened a link at a nearby terminal. Retrieve the items before the timer expires.}
UI_D_EXOLOOP_FAIL,{DATA CONNECTION CLOSED // MISSION FAILED}
DNT_EXP_FIRST_WORD_LANG,{Korvax! Korvax! Korvax! 16 16 16!}
DNT_TRA_FIRST_WORD_LANG,{Gek! Gek! Gek! 16 16 16!}
DNT_WAR_FIRST_WORD_LANG,{Vy'keen! Vy'keen! Vy'keen! 16 16 16!}
EXP_FIRST_WORD_DESC,"{The stone resonates, producing a sound that fills my mind. A vision begins to take shape... A robotic lifeform turns towards me. Light steams from their metal shell, forming a glowing fog that surrounds us both. They gesture towards me...}"
TRA_FIRST_WORD_DESC,"{The stone resonates, producing a sound that fills my mind. A vision begins to take shape... A small alien lifeform kneels before me. They are tired, beaten. Without meeting my gaze, they offer up their hand...}"
WAR_FIRST_WORD_DESC,"{The stone resonates, producing a sound that fills my mind. A vision begins to take shape... I see two large aliens locked in combat. Eventually, one triumphs, leaving their victim to bleed to death. With the last of their strength, the vanquished alien gestures towards me...}"
ALL_FIRST_WORD_OPT,{Accept Knowledge}
EXP_FIRST_WORD_NAME,{Wisdom of the Korvax}
TRA_FIRST_WORD_NAME,{Visions of the Gek}
WAR_FIRST_WORD_NAME,{Memory of the Vy'keen}
ALL_FIRST_WORD_NAME,{Universal Language Database}
ALL_FIRST_WORD_LANG,{TERMINAL ONLINE... Universal Translation Service reached. Lifeform dictionary available.}
ALL_FIRST_WORD_OPT_TERM,{Learn Word}
EXP_FIRST_WORD_RES,"{The name <TECHNOLOGY>'Korvax'<> floats in my vision, an echo of the strange vision I just experienced. A word in this alien tongue is seared into my brain. }"
TRA_FIRST_WORD_RES,"{The name <COMMODITY>'Gek'<> floats in my vision, an echo of the strange vision I just experienced. A word in this alien tongue is seared into my brain. }"
WAR_FIRST_WORD_RES,"{The name <FUEL>'Vy'keen'<> floats in my vision, an echo of the strange vision I just experienced. A word in this alien tongue is seared into my brain. }"
NPC_OTHER_EXOTUT,"{The Vy'keen takes a break from their maintenance of the <TECHNOLOGY>Exocraft Terminal<>. They stare at me, as if slightly disturbed by my presence.}"
NPC_OTHER_OVERSEER,"{The Gek, clearly the <CATALYST>Overseer<> of this base, looks me in the eye in a most disturbing way. It feels like they are trying to tell me something, although I cannot grasp what.}"
NPC_OTHER_FARMER,"{The Gek looks at me with alarm. They appear to recognise me, though I do not know where from. They quickly return to the comfort of their <TRADEABLE>Farming Terminal<>.}"
NPC_OTHER_SCIENTIST,"{The Korvax tilts their head as I approach. I feel their visor begin its scan, but whatever data is returned is not to their satisfaction. They return to their business at the <TECHNOLOGY>Science Terminal<> and ignore me.}"
NPC_OTHER_WEAPGUY,"{The Vy'keen prepares to salute my arrival, but then stops themselves. They look at me, mildly puzzled, before returning to their work at the <FUEL>Weapons Terminal<>.}"
UP_T_GREN_COMP_1,{Compressor}
UP_T_GREN_COMP_2,{Launch System}
UP_T_GREN_COMP_3,{Injector Plugs}
UP_T_GREN_COMP_4,{Release Mechanism}
UP_T_GREN_COMP_5,{Gas Expander}
UP_T_GREN_COMP_6,{Core}
UP_T_GREN_COMP_7,{Coils}
UP_T_GREN_COMP_8,{Shell Loader}
UP_T_GREN_COMP_9,{Heat Pump}
UP_T_GREN_COMP_10,{Timing Loom}
UP_T_GREN_COMMON_ADJ_1,{Boosted}
UP_T_GREN_COMMON_ADJ_2,{Secondary}
UP_T_GREN_COMMON_ADJ_3,{Tertiary}
UP_T_GREN_COMMON_ADJ_4,{Efficient}
UP_T_GREN_COMMON_ADJ_5,{Lubricated}
UP_T_GREN_RARE_ADJ_1,{Pugneum}
UP_T_GREN_RARE_ADJ_2,{Unstable}
UP_T_GREN_RARE_ADJ_3,{Linear}
UP_T_GREN_RARE_ADJ_4,{Kinetic}
UP_T_GREN_RARE_ADJ_5,{Polarised}
UP_T_GREN_EPIC_ADJ_1,{Supercritical}
UP_T_GREN_EPIC_ADJ_2,{Geometric}
UP_T_GREN_EPIC_ADJ_3,{Gyroscopic}
UP_T_GREN_EPIC_ADJ_4,{Nanite}
UP_T_GREN_EPIC_ADJ_5,{Nonlinear}
UP_T_GREN_SCLASS_ADJ_1,{M-Field}
UP_T_GREN_SCLASS_ADJ_2,{Antimatter}
UP_T_GREN_SCLASS_ADJ_3,{Gravitational}
UP_T_GREN_SCLASS_ADJ_4,{Nano-Boosted}
UP_T_GREN_SCLASS_ADJ_5,{Induction}
UP_UNW_COMP_1,{Air Filter}
UP_UNW_COMP_2,{Air Harvester}
UP_UNW_COMP_3,{Breath Recycler}
UP_UNW_COMP_4,{GILL Unit}
UP_UNW_COMP_5,{Gas Pressuriser}
UP_UNW_COMP_6,{Air Circulator}
UP_UNW_COMP_7,{Lung Replacement}
UP_UNW_COMP_8,{Gas Pumps}
UP_UNW_COMP_9,{Rebreather}
UP_UNW_COMP_10,{Depth Protection Unit}
UP_UNW_RARE_ADJ_1,{Backup}
UP_UNW_RARE_ADJ_2,{Secondary}
UP_UNW_RARE_ADJ_3,{Upgraded}
UP_UNW_RARE_ADJ_4,{Efficient}
UP_UNW_RARE_ADJ_5,{Self-Cleaning}
UP_UNW_EPIC_ADJ_1,{Supercharged}
UP_UNW_EPIC_ADJ_2,{Extreme}
UP_UNW_EPIC_ADJ_3,{Saturated}
UP_UNW_EPIC_ADJ_4,{Organic}
UP_UNW_EPIC_ADJ_5,{Pressurised}
UP_UNW_SCLASS_ADJ_1,{Hyperpressure}
UP_UNW_SCLASS_ADJ_2,{Deep Water}
UP_UNW_SCLASS_ADJ_3,{Abyssal}
UP_UNW_SCLASS_ADJ_4,{Microbubble}
UP_UNW_SCLASS_ADJ_5,{Pure Oxygen}
UP_TOX_COMP_1,{Toxin Filter}
UP_TOX_COMP_2,{Gas Scrubber}
UP_TOX_COMP_3,{De-toxifier}
UP_TOX_COMP_4,{Biohazard Filter}
UP_TOX_COMP_5,{Poison Remover}
UP_TOX_COMP_6,{Exhaust Filter}
UP_TOX_COMP_7,{Alkaloid Neutraliser}
UP_TOX_COMP_8,{Microfilters}
UP_TOX_COMP_9,{Air Purifier}
UP_TOX_COMP_10,{pH Balancer}
UP_TOX_RARE_ADJ_1,{Upgraded}
UP_TOX_RARE_ADJ_2,{Efficient}
UP_TOX_RARE_ADJ_3,{Overhauled}
UP_TOX_RARE_ADJ_4,{Specialist}
UP_TOX_RARE_ADJ_5,{Retrofitted}
UP_TOX_EPIC_ADJ_1,{Microbial}
UP_TOX_EPIC_ADJ_2,{Biological}
UP_TOX_EPIC_ADJ_3,{Bacterial}
UP_TOX_EPIC_ADJ_4,{Carbon}
UP_TOX_EPIC_ADJ_5,{Fungal}
UP_TOX_SCLASS_ADJ_1,{Ionising}
UP_TOX_SCLASS_ADJ_2,{Vermiform}
UP_TOX_SCLASS_ADJ_3,{Gigawatt}
UP_TOX_SCLASS_ADJ_4,{Irradiating}
UP_TOX_SCLASS_ADJ_5,{Vacuum}
UP_RAD_COMP_1,{Radiation Shield}
UP_RAD_COMP_2,{Bio-Integrity Unit}
UP_RAD_COMP_3,{DNA Repair System}
UP_RAD_COMP_4,{Neutron Sink}
UP_RAD_COMP_5,{Sievert Barrier}
UP_RAD_COMP_6,{Ion Shield}
UP_RAD_COMP_7,{Dose Modulator}
UP_RAD_COMP_8,{Alpha Barrier}
UP_RAD_COMP_9,{Gamma Shield}
UP_RAD_COMP_10,{Deionizer}
UP_RAD_RARE_ADJ_1,{Lead-Based}
UP_RAD_RARE_ADJ_2,{Effective}
UP_RAD_RARE_ADJ_3,{Efficient}
UP_RAD_RARE_ADJ_4,{Upgraded}
UP_RAD_RARE_ADJ_5,{Particulate}
UP_RAD_EPIC_ADJ_1,{Barium}
UP_RAD_EPIC_ADJ_2,{Positron}
UP_RAD_EPIC_ADJ_3,{Polarised}
UP_RAD_EPIC_ADJ_4,{Tantalum}
UP_RAD_EPIC_ADJ_5,{Boron}
UP_RAD_SCLASS_ADJ_1,{High-Energy}
UP_RAD_SCLASS_ADJ_2,{Non-Linear}
UP_RAD_SCLASS_ADJ_3,{Graded-Z}
UP_RAD_SCLASS_ADJ_4,{Electromagnetic}
UP_RAD_SCLASS_ADJ_5,{Quantum}
UP_COLDPROT_COMP_1,{Heat Generator}
UP_COLDPROT_COMP_2,{Insulation}
UP_COLDPROT_COMP_3,{Radiator Unit}
UP_COLDPROT_COMP_4,{Boiler System}
UP_COLDPROT_COMP_5,{Convection Unit}
UP_COLDPROT_COMP_6,{Thermal Harvester}
UP_COLDPROT_COMP_7,{Heat Distributor}
UP_COLDPROT_COMP_8,{Ice Shield}
UP_COLDPROT_COMP_9,{Thermal Stabiliser}
UP_COLDPROT_COMP_10,{Hiemal Protection}
UP_COLDPROT_RARE_ADJ_1,{Active}
UP_COLDPROT_RARE_ADJ_2,{Efficient}
UP_COLDPROT_RARE_ADJ_3,{Frostproof}
UP_COLDPROT_RARE_ADJ_4,{Upgraded}
UP_COLDPROT_RARE_ADJ_5,{Supercharged}
UP_COLDPROT_EPIC_ADJ_1,{Sub-Zero}
UP_COLDPROT_EPIC_ADJ_2,{Nitrogen-Based}
