location,source
UI_TUT_ADV_MATS_MSG2D,{<COMMODITY>Navigation Data<> recovered Build a <TECHNOLOGY>Signal Booster<> to use Navigation Data Craft %ITEM%: %CURRENT% / %AMOUNT% Open the Inventory (<IMG>INVENTORY<>) and use <IMG>PRODMENU<> to craft in empty slots}
UI_TUT_ADV_MATS_MSG2E,{<COMMODITY>Navigation Data<> recovered Build a <TECHNOLOGY>Signal Booster<> to use Navigation Data Collect %ITEM%: %CURRENT% / %AMOUNT% Use the <TECHNOLOGY>Scanner<> (<IMG>SCAN<>) to locate %ITEM%}
UI_TUT_ADV_MATS_MSG3,{Signal Booster deployed Input the recovered <TECHNOLOGY>Navigation Data<> (<IMG>INTERACT<>)}
UI_TUT_ADV_MATS_MSG3A,{Navigation Data decoded Reach the marked coordinates <COMMODITY>NOTE:<> Remember to pick up your <TECHNOLOGY>Signal Booster<>}
UI_TUT_ADV_MATS_MSG4,{Navigation Data decoded Reach the <STELLAR>marked coordinates<>}
UI_TUT_ADV_MATS_MSG4A,{Reach the marked coordinates Use the <TECHNOLOGY>Compass<> to identity points of interest}
UI_TUT_ADV_MATS_MSG4B,{Reach the marked coordinates The <TECHNOLOGY>Compass<> displays nearby points of interest The <TECHNOLOGY>Analysis Visor<> (<IMG>AIM<>) gives exact distances}
UI_TUT_ADV_MATS_MSG4C,{Reach the marked coordinates Use the <TECHNOLOGY>Jetpack<> (<IMG>JUMP<>) to fly short distances Or the <TECHNOLOGY>Exosuit Speed Boost<> (<IMG>RUN<>) to sprint}
UI_TUT_ADV_MATS_MSG4D,{Reach the marked coordinates Use the <TECHNOLOGY>Analysis Visor<> (<IMG>AIM<>) to scan objects Scan objects to <COMMODITY>earn units<> (<IMG>UNITS<>) and <TRADEABLE>rename them<>}
UI_TUT_ADV_MATS_MSG4E,{Reach the marked coordinates Use the <TECHNOLOGY>Scanner<> (<IMG>SCAN<>) to highlight <COMMODITY>key resources<>}
UI_TUT_ADV_MATS_MSG5,{Search the site for supplies Use the <TECHNOLOGY>Analysis Visor<> (<IMG>AIM<>) to search the site}
UI_TUT_ADV_MATS_MSG6,{<COMMODITY>Hermetic Seal<> acquired Return to the starship and continue repairs Use the <TECHNOLOGY>Compass<> and <TECHNOLOGY>Analysis Visor<> to navigate}
UI_TUT_ADV_MATS_MSG6A,{<COMMODITY>Hermetic Seal<> acquired <FUEL>WARNING:<> Unable to locate Starship Use <TECHNOLOGY>Analysis Visor<> (<IMG>AIM<>) to pinpoint ship}
UI_TUT_ADV_MATS_MSG6B,{<COMMODITY>Hermetic Seal<> acquired <FUEL>WARNING:<> Unable to locate Starship Select <TECHNOLOGY>Analysis Visor<> mission in the Log (<IMG>OPTIONS<>)}
UI_TUT_ADV_MATS_MSG6C,{<COMMODITY>Hermetic Seal<> acquired Return to the starship and continue repairs}
UI_TUT_ADV_MATS_STORM,{WARNING: Incoming Storm}
UI_TUT_ADV_MATS_MSG7,{Seek shelter in caves or buildings Charge your <TECHNOLOGY>Hazard Protection<> with <CATALYST>Sodium<> Use the Scanner (<IMG>SCAN<>) to locate <CATALYST>Sodium<>}
UI_TUT_ADV_MATS_MSG8,{Repair the Starship Select <VAL_ON>Critical Maintenance<> secondary mission in the Log (<IMG>OPTIONS<>)}
UI_TUT_ADV_MATS_MSG9B,{Advanced Materials Required: <EARTH>Pure Ferrite<> Exit the ship (<IMG>EXITSHIP<>)}
UI_TUT_ADV_MATS_MSG9,{Advanced Materials Required: <EARTH>Pure Ferrite<> Deploy the <TECHNOLOGY>Portable Refiner<> Access the <VAL_ON>Build Menu<> with <IMG>BUILD_MENU<>}
UI_TUT_ADV_MATS_MSG10A,{Advanced Materials Required: <EARTH>Pure Ferrite<> Fuel <TECHNOLOGY>Portable Refiner<> with <FUEL>Carbon<> Collect %ITEM%: %CURRENT%/%AMOUNT%}
UI_TUT_ADV_MATS_MSG10,{Advanced Materials Required: <EARTH>Pure Ferrite<> Fuel the <TECHNOLOGY>Portable Refiner<> Use <IMG>INTERACT<> to use the Refiner}
UI_TUT_ADV_MATS_MSG11,{Advanced Materials Required: <EARTH>Pure Ferrite<> Gather <EARTH>Ferrite Dust<>: %CURRENT%/%AMOUNT% Ferrite Dust can be transformed by the <TECHNOLOGY>Portable Refiner<>}
UI_TUT_ADV_MATS_MSG12,{Advanced Materials Required: <EARTH>Pure Ferrite<> Collect <EARTH>Pure Ferrite<> from the Refiner: %CURRENT%/%AMOUNT%}
UI_TUT_ADV_MATS_MSG12A,{Advanced Materials Required: <EARTH>Pure Ferrite<> Place <EARTH>Ferrite Dust<> in the <TECHNOLOGY>Portable Refiner<>}
UI_TUT_ADV_MATS_MSG12B,{Advanced Materials Required: <EARTH>Pure Ferrite<> <EARTH>Pure Ferrite<> refining in progress: %CURRENT%/%AMOUNT%}
UI_TUT_ADV_MATS_MSG13,{Advanced Materials Required: <EARTH>Magnetised Ferrite<> Collect <EARTH>Magnetised Ferrite<> from the Refiner: %CURRENT%/%AMOUNT%}
UI_TUT_ADV_MATS_MSG13A,{Advanced Materials Required: <EARTH>Magnetised Ferrite<> Place <EARTH>Pure Ferrite<> in the <TECHNOLOGY>Portable Refiner<>}
UI_TUT_ADV_MATS_MSG13B,{Advanced Materials Required: <EARTH>Magnetised Ferrite<> <EARTH>Magnetised Ferrite<> refining in progress: %CURRENT%/%AMOUNT%}
UI_TUT_ADV_MATS_MSG14,{Collect <TECHNOLOGY>Di-hydrogen<>: %CURRENT%/%AMOUNT% Find Di-hydrogen using the Scanner (<IMG>SCAN<>) Use Di-hydrogen to create <FUEL>Di-hydrogen Jelly<>}
UI_TUT_ADV_MATS_MSG15,{Craft <FUEL>Di-hydrogen Jelly<>: %CURRENT%/%AMOUNT% Use <IMG>PRODMENU<> to craft items in Inventory slots}
UI_TUT_ADV_MATS_MSG16,{Grease the <TECHNOLOGY>Launch Thruster<> with <FUEL>Di-hydrogen Jelly<> Access the Inventory using <IMG>INVENTORY<> and repair items using <IMG>REPAIR<>}
UI_TUT_ADV_MATS_MSG16B,{Return to the <TECHNOLOGY>Starship<> Grease the <TECHNOLOGY>Launch Thruster<> with <FUEL>Di-hydrogen Jelly<>}
UI_TUT_ADV_MATS_REFINER_1A,{Construct a <TECHNOLOGY>Portable Refiner<> Gather %ITEM%: %CURRENT%/%AMOUNT%}
UI_TUT_ADV_MATS_REFINER_1B,{Construct a <TECHNOLOGY>Portable Refiner<> Craft %ITEM%: %CURRENT%/%AMOUNT%}
UI_TUT_ADV_MATS_REFINER_1C,{Construct a <TECHNOLOGY>Portable Refiner<> Gather %ITEM%: %CURRENT%/%AMOUNT% Locate %ITEM% with the <TECHNOLOGY>Scanner<> (<IMG>SCAN<>)}
UI_TUT_ADV_MATS_REFINER_1,{Replace the <TECHNOLOGY>Portable Refiner<> Gather %ITEM%: %CURRENT%/%AMOUNT%}
UI_TUT_ADV_MATS_REFINER_2,{Construct a new <TECHNOLOGY>Portable Refiner<> Access the <VAL_ON>Build Menu<> with <IMG>BUILD_MENU<>}
TUT_CRASH_BUILDING_OSD,{NAVIGATIONAL DATA DECODED}
TUT_CRASH_BUILDING_LABEL,{Decoded Coordinates}
UI_TUT_STORY_CRATE_DESC,{ACCESSING ARCHIVE... 6 / 7 LOGS CORRUPTED...  ENTRY <STELLAR>#4924A<> FOLLOWS... No-one <STELLAR> - kzzktk -<> Making this recording in case <STELLAR>- kzzzkt -<> leaving behind <STELLAR>- kzztkkt -<> in the fabricator <STELLAR>- kzzkt -<> might be of some use... <STELLAR> - kzzktk -<> Visor damaged... <STELLAR> - kzttzktk -<> can't find ship...}
UI_TUT_STORY_CRATE_OPT,{Recover supplies}
UI_TUT_STORY_CRATE_RES,"{The log finishes and the machine whirrs to life, spitting out supplies. I have the <COMMODITY>Hermetic Seal<> I need to repair my ship. Whoever it was that led me here, whoever left this message - perhaps they found themselves in the same situation as I do now?}"
UI_STORY_CRATE_DESC,{I search the supply crate. Someone has stashed some useful supplies.}
UI_STORY_CRATE_OPT,{Take Supplies}
NAVDATA_RECOVERY_LANG,{ITERATION #2394829084924924924G... <IMG>SLASH<> ANOMALOUS Navigational Data misplaced... Error Probability: 89% Downloading backup data...}
NAVDATA_RECOVERY_OPT,{Take Data}
NAVDATA_RECOVERY_RES,{Transmitting Navigational Data Backup... SUCCESS}
UI_NAVDATA_RECOVERY_TITLE,{Recover Lost Navigation Data}
UI_NAVDATA_RECOVERY_MSG,{Navigation data lost Board the starship to recover backup}
UI_BOOSTER_RECOVER_MSG,{Locate Replacement Signal Booster Examine the <TECHNOLOGY>Distress Beacon<>}
BOOSTER_RECOVERY_DESC,"{I look inside the distress beacon for additional supplies, more in hope than reason. And yet, there it is. A replacement <TECHNOLOGY>Signal Booster<>. It does not seem possible that I missed this last time...}"
BOOSTER_RECOVERY_RES,{I take the <TECHNOLOGY>Signal Booster<>. I cannot shake the feeling that I am being played with.}
STELLAR_RECOVERY_DESC,"{I look inside the distress beacon for additional supplies, more in hope than reason. And yet, there it is. Another <COMMODITY>Hermetic Seal<>. It does not seem possible that I missed this last time...}"
STELLAR_RECOVERY_RES,{I take the <COMMODITY>Hermetic Seal<>. I cannot shake the feeling that I am being played with.}
EXTREME_PLANET_TITLE1,{Extreme Conditions}
EXTREME_PLANET_MSG1,{<FUEL>Extreme Weather Planet Detected<> Extreme planets have <COMMODITY>very high hazard levels<> Collect <SPECIAL>highly valuable resource<> from deposits on the surface}
EXTREME_PLANET_MSG2,{<FUEL>WARNING: EXTREME WEATHER<> Extreme hazard conditions may require <TECHNOLOGY>Additional Shielding<> Visit <TECHNOLOGY>Blueprint Vendors<> in planetary shops to acquire technology}
EXTREME_PLANET_MSG3,{<FUEL>WARNING: EXTREME WEATHER<> Highly valuable rare <COMMODITY>Resource Deposits<> available Use the <TECHNOLOGY>Analysis Visor<> (<IMG>AIM<>) to locate them}
SEARCH_BUILDING_TITLE,{Searching Buildings}
SEARCH_BUILDING_MSG,{Buildings offer shelter from <FUEL>hazards<> Search buildings for valuable <COMMODITY>materials<> and <TECHNOLOGY>data<>}
UI_SUIT_UPGRADE_OBJ1,{Find Exosuit Navigation Data}
UI_SUIT_UPGRADE_OBJ1_TIP,{The <TECHNOLOGY>Signal Booster<> takes navigation data modules and locates buildings. Special <SPECIAL>Drop Pod Coordinate Data<> tracks the position of <TECHNOLOGY>Drop Pods<>. Drop Pods contain powerful <VAL_ON>Exosuit Upgrades<>.}
UI_SUIT_UPGRADE_OBJ2,{Locate the Drop Pod}
UI_SUIT_UPGRADE_OBJ2_TIP,{The <TECHNOLOGY>Signal Booster<> takes navigation data modules and locates buildings. Special <SPECIAL>Drop Pod Coordinate Data<> tracks the position of <TECHNOLOGY>Drop Pods<>. Drop Pods contain powerful <VAL_ON>Exosuit Upgrades<>.}
UI_SUIT_UPGRADE_MSG1,{Upgrade the Exosuit at a <TECHNOLOGY>Drop Pod<> to gain more space Locate <SPECIAL>Drop Pod Coordinate Data<>}
UI_SUIT_UPGRADE_MSG2,{Build a <TECHNOLOGY>Signal Booster<> Drop Pods can be used to upgrade the <TECHNOLOGY>Exosuit<> Upgrades add <COMMODITY>extra inventory space<>}
UI_SUIT_UPGRADE_MSG3,{Input the <COMMODITY>Drop Pod Coordinates<> into the <TECHNOLOGY>Signal Booster<> Drop Pods can be used to upgrade the <TECHNOLOGY>Exosuit<> Upgrades add <COMMODITY>extra inventory space<>}
UI_SUIT_UPGRADE_MSG4,{Locate the Drop Pod Drop Pods can be used to upgrade the <TECHNOLOGY>Exosuit<> Upgrades add <COMMODITY>extra inventory space<>}
UI_SUIT_UPGRADE_DESC,"{Friendly faces have been few and far between on my journey so far. Everything I have, I have scavenged for myself. I search the supply crate. There appears to be a suitable <TECHNOLOGY>Drop Pod Coordinate Module<> inside.}"
UI_SUIT_UPGRADE_OPT,{Take Data}
UI_FIRST_INVENTORY_MSG1,{Access the Inventory with <IMG>INVENTORY<> Stack items with <IMG>JUMP<> or hold <IMG>DISCARD<> to discard}
UI_FIRST_INVENTORY_MSG2,"{Access the Inventory with <IMG>INVENTORY<> When near the Starship, move items from Exosuit Inventory with <IMG>TRANSFER<>}"
DNT_EXP_FIRST_STATION_LANG_1,"{Ah, Traveller-Entity. The Convergence knows your kind. Welcome.}"
DNT_EXP_FIRST_STATION_LANG_2,{Another Traveller-Entity. The Convergence will know of this.}
DNT_EXP_FIRST_STATION_LANG_3,"{The Korvax welcome you, Traveller. May your journey be peaceful.}"
DNT_TRA_FIRST_STATION_LANG_1,{Hello new friend! Gek welcomes tall Traveller-being to this space station!}
DNT_TRA_FIRST_STATION_LANG_2,"{Welcome, maybe-friend! Do you have units?}"
DNT_TRA_FIRST_STATION_LANG_3,"{Hello, friend! Are you real friend, or unfriendly unit-thief?}"
DNT_WAR_FIRST_STATION_LANG_1,{Grah! Interloper! The Vy'keen salute your arrival!}
DNT_WAR_FIRST_STATION_LANG_2,{Hah! Puny interloper! How do you hope to do any interloping with such small arms?}
DNT_WAR_FIRST_STATION_LANG_3,"{Grah! Grah! Grah! The Vy'keen will aid you, interloper!}"
DNT_GUILD_FIRST_STATION_LANG_1,{Lifeform! The guild has no business with strangers! Earn your place.}
DNT_SHOP_FIRST_STATION_LANG_1,"{We are closed to your kind, lifeform. Your units are no good here.}"
EXP_FIRST_STATION_DESC_1,"{Despite their unfamiliar words, there is something about this alien's manner that implies we have met before. Is this who left the code for me at the signal repeater?}"
EXP_FIRST_STATION_DESC_2,"{The alien's elegant metallic shell springs to life as I approach. They study me, lights flashing around their visor. I hope they will recognise the code I received from the signal repeater.}"
EXP_FIRST_STATION_DESC_3,"{The metallic being chatters away, pouring forth words in a language I cannot understand. Perhaps they will understand the code I found at the signal repeater?}"
TRA_FIRST_STATION_DESC_1,"{The alien squeals as I approach. They seem excited to see me, though I cannot understand their babbling tongue. Perhaps the code I found at the signal repeater is the key?}"
TRA_FIRST_STATION_DESC_2,{The alien looks at me expectantly. They are clearing waiting for something. Do they know about the code I found at the signal repeater?}
TRA_FIRST_STATION_DESC_3,"{The lifeform chatters away, assessing me with beady, inquisitive eyes. Maybe they will recognise the code I found at the signal repeater...}"
WAR_FIRST_STATION_DESC_1,"{The alien, large and intimidating, seems to be attempting to be friendly. Perhaps they will help me understand the code I found at the signal repeater?}"
WAR_FIRST_STATION_DESC_2,"{The lifeform puffs themself up as I approach, making the most of their impressive size. The code I heard at the signal repeater might be the key to winning them over.}"
WAR_FIRST_STATION_DESC_3,"{Despite their size, the alien does not seem aggressive. Perhaps they will help me decipher the code I heard at the signal repeater?}"
ALL_FIRST_STATION_OPT,{Repeat the code}
EXP_FIRST_STATION_RES_1,"{The lifeform pauses before turning away. They either did not hear me, or are choosing to ignore my message.}"
EXP_FIRST_STATION_RES_2,{A glazed look passes over the lifeform's visor. The code has had some strange effect on them. I do not feel I will find my answer here...}
EXP_FIRST_STATION_RES_3,"{The code has a strange effect on the lifeform. Their lights freeze, their voice stutters. After a moment, they appear to restart. They do not seem to remember what I said.}"
TRA_FIRST_STATION_RES_1,{A look of surprise crosses the lifeform's face and they release a strange-smelling gas. This appears to signify our conversation is over.}
TRA_FIRST_STATION_RES_2,"{Startled by my message, the lifeform emits a dramatic squeak. Though I do not recognise their words, the shake of their head is unmistakable.}"
TRA_FIRST_STATION_RES_3,"{The alien falls silent. I do not know if they understood the code, but my words have clearly had a dramatic impact on them.}"
WAR_FIRST_STATION_RES_1,"{The alien draws back, startled. The look on their face tells me our conversation is over.}"
WAR_FIRST_STATION_RES_2,"{Hearing the code seems to cause the lifeform to shrink, a look of fear crossing their face. And then, in an instant, the fear passes. They look at me strangely, but say nothing more.}"
WAR_FIRST_STATION_RES_3,"{The alien's stance changes. They are not hostile, but their helpful demeanor has vanished. They clearly have no interest in hearing this code.}"
ALL_SHOP_FIRST_STATION_DESC,{The lifeform waits behind their terminal. They look me up and down and seem to decide I am not a customer. They do not look particularly helpful.}
ALL_GUILD_FIRST_STATION_DESC,"{This lifeform clearly occupies an important position in this station. At first glance, they do not seem particularly interested in me. Perhaps the code will change their mind.}"
ALL_SHOP_FIRST_STATION_RES,{The lifeform looks at me with alarm before waving me away.}
ALL_GUILD_FIRST_STATION_RES,{No look of recognition passes across the lifeform's face. We continue to misunderstand each other.}
DNT_EXP_MYSTERY_SOLVED_LANG,"{You will find us, Traveller. Nada sends their best wishes.}"
DNT_TRA_MYSTERY_SOLVED_LANG,"{Specialist Polo sends their greetings, Traveller-Friend. You will find us soon.}"
DNT_WAR_MYSTERY_SOLVED_LANG,"{The Anomaly is coming, Traveller. We will find you, you will find us. You are first.}"
ALL_MYSTERY_SOLVED_DESC,"{The lifeform stares at me, silent. When I blink, I see that same red light that stared at me at the terminal. I feel compelled to repeat the code I heard at the signal repeater.}"
ALL_MYSTERY_SOLVED_LANG,"{<IMG>SLASH<> We are watching you, Traveller-friend. <IMG>SLASH<> Find what we have left you. <IMG>SLASH<> }"
EXP_FIRST_STATION_SOLVED_DESC,"{Though the alien speaks, the words are not their own. The code is echoed back to me through the red glare, transformed into a set of <COMMODITY>coordinates<>. The crimson light fades away, and I see the lifeform staring at me through its visor. Whatever has happened, they do not appear to have seen it. I should leave, and find whatever has been left for me...}"
TRA_FIRST_STATION_SOLVED_DESC,"{Though the alien speaks, the words are not their own. The code is echoed back to me through the red glare, transformed into a set of <COMMODITY>coordinates<>. The crimson light fades away, and I see the lifeform blinking at me expectantly. Whatever has happened, they do not appear to have seen it. I should leave, and find whatever has been left for me...}"
WAR_FIRST_STATION_SOLVED_DESC,"{Though the alien speaks, the words are not their own. The code is echoed back to me through the red glare, transformed into a set of <COMMODITY>coordinates<>. The crimson light fades away, and I see the lifeform glaring at me. Whatever has happened, they do not appear to have witnessed it. I should leave, and find whatever has been left for me...}"
ALL_MYSTERY_SECOND_DESC,"{The lifeform looks at me, traces of fear and surprise behind their eyes. It is clear they have nothing more to say to me.}"
DNT_ALL_MYSTERY_SECOND_LANG,"{No, Traveller. We do not speak of it. We do not speak of it.}"
UI_COORDINATES_OSD,{COORDINATES RECEIVED}
UI_TUT_BASEBUILD_CACHE_OSD,{SIGNAL SOURCE TRIANGULATED}
UI_TUT_BASEBUILD_CACHE_LABEL,{Signal Source}
TUT_BASEBUILD_OBJ0,{Visit the Signal Transmitter}
TUT_BASEBUILD_OBJ0_TIP,{Follow the mysterious signal to learn more.}
TUT_BASEBUILD_OBJ1,{Investigate the Signal}
TUT_BASEBUILD_OBJ1_TIP,{The trail has gone cold. Enquire about the strange signal at the <COMMODITY>Space Station<>.}
TUT_BASEBUILD_OBJ2,{Find the Cache}
TUT_BASEBUILD_OBJ2_TIP,"{The lifeform in the space station had a strange reaction to hearing the code. Their eyes glazed over, as if in a trance. The lifeform marked a location on a nearby planet. Perhaps the answers will be there...}"
TUT_BASEBUILD_OBJ2A,{Establish a Base: Build a Terrain Manipulator}
TUT_BASEBUILD_OBJ2A_TIP,{The <TECHNOLOGY>Terrain Manipulator<> is an advanced Multi-Tool attachment that allows the user to mine large resource deposits and to tunnel through the ground. Install a Terrain Manipulator in the Multi-Tool to mine the materials required to build a base.}
TUT_BASEBUILD_OBJ2B,{Establish a Base: Collect Chromatic Metal}
TUT_BASEBUILD_OBJ2B_TIP,{Use the <TECHNOLOGY>Terrain Manipulator<> to mine <STELLAR>Copper<> from large resource deposits. Refine <STELLAR>Copper<> in a <TECHNOLOGY>Portable Refiner<> to create <SPECIAL>Chromatic Metal<>.}
TUT_BASEBUILD_OBJ3,{Establish and Construct a Base}
TUT_BASEBUILD_OBJ3_TIP,{Find a suitable planet and deploy a <TECHNOLOGY>Base Computer<>. Use the Beacon to register your claim on the site and begin construction. Use the Build Menu (<IMG>BUILD_MENU<>) to place new base components.}
TUT_BASEBUILD_OBJ4,{Investigate Base Computer Archives}
TUT_BASEBUILD_OBJ4_TIP,{The <TECHNOLOGY>Base Computer<> holds both secrets and plans for new technology. Investigate the Base Computer archives to learn more.}
TUT_BASEBUILD_OBJ5,{Find Base Modules: Unearth Blueprints}
TUT_BASEBUILD_OBJ5_TIP,{Expand your base with additional <TECHNOLOGY>Base Components<>. Construct a <TECHNOLOGY>Blueprint Analyser<> and salvage plans. Search for buried technology with a <TECHNOLOGY>Terrain Manipulator<>.}
TUT_BASEBUILD_EMERGENCY_OSD,{EMERGENCY BROADCAST CODE <IMG>SLASH<> 16 <IMG>SLASH<> 16 <IMG>SLASH<> 16 <IMG>SLASH<> 16}
TUT_BASEBUILD_MSG1,{Investigate the <FUEL>emergency signal<> Visit the <COMMODITY>Space Station<> and search for <TRADEABLE>intelligent lifeforms<>}
TUT_BASEBUILD_MSG2,{Explore the Space Station Find lifeforms to ask about the <FUEL>emergency signal<>}
TUT_BASEBUILD_MSG3,{Planetary Coordinates Received Follow the coordinates and find the <COMMODITY>signal source<>}
TUT_BASEBUILD_MSG4,{<COMMODITY>Signal source<> located Investigate the damaged machinery}
TUT_BASEBUILD_MSG4A,{Construct a <TECHNOLOGY>Base Computer<> Process <STELLAR>Copper<> to create <STELLAR>Chromatic Metal<> Create or deploy a <TECHNOLOGY>Refiner<> from the Build Menu (<IMG>BUILD_MENU<>)}
TUT_BASEBUILD_MSG4B,{Construct a <TECHNOLOGY>Base Computer<> Create %ITEM%: %CURRENT% / %AMOUNT% Process %ITEM% from <STELLAR>Copper<> in a <TECHNOLOGY>Portable Refiner<>}
TUT_BASEBUILD_MSG5,{The <TECHNOLOGY>Base Computer<> claims a site for construction Find a suitable area and deploy the Base Computer Access the Build Menu with <IMG>BUILD_MENU<>}
TUT_BASEBUILD_MSG6,{Register the land as your own Use the <TECHNOLOGY>Base Computer<> with <IMG>INTERACT<> Move the terminal with <IMG>DECONSTRUCT<> to choose a new site}
TUT_BASEBUILD_MSG7,{Construct a shelter: %CURRENT% / %AMOUNT% parts built Connect <TECHNOLOGY>Walls<> with <TECHNOLOGY>Linking Posts<> Access the Build Menu with <IMG>BUILD_MENU<>}
TUT_BASEBUILD_MSG8A,{Mine <STELLAR>Copper<> to build the <TECHNOLOGY>Base Computer<> Mining <STELLAR>Copper<> requires a <TECHNOLOGY>Terrain Manipulator<> Select the <VAL_ON>Terrain Manipulation<> in the Log (<IMG>OPTIONS<>)}
TUT_BASEBUILD_MSG8B,{Explore the planet and locate <TECHNOLOGY>Buried Technology<> Use the <TECHNOLOGY>Analysis Visor<> (<IMG>AIM<>) to locate buried technology Cycle <COMMODITY>Multi-Tool Modes<> with <IMG>CYCLEWEAPON<>}
TUT_BASEBUILD_MSG8C,{Finding Buried Technology requires an <TECHNOLOGY>Analysis Visor<> Choose an empty Inventory slot with <IMG>PRODMENU<> and select <STELLAR>Pin<> (<IMG>PIN<>) Follow pinned recipes in the Log (<IMG>OPTIONS<>)}
TUT_BASEBUILD_MSGC,{New <TECHNOLOGY>blueprints<> acquired Deploy the <TECHNOLOGY>Blueprint Analyser<> Access the Build Menu with <IMG>BUILD_MENU<>}
TUT_BASEBUILD_MSGC1,{<TECHNOLOGY>Blueprint Analyser<> requires <EARTH>Magnetised Ferrite<> Create <EARTH>Magnetised Ferrite<> in a <TECHNOLOGY>Refiner<> Collect %ITEM%: %CURRENT% / %AMOUNT%}
TUT_BASEBUILD_MSGC2,{<TECHNOLOGY>Blueprint Analyser<> requires <EARTH>Magnetised Ferrite<> Create <EARTH>Magnetised Ferrite<> in a <TECHNOLOGY>Refiner<> Place <EARTH>Ferrite Dust<> in a <TECHNOLOGY>Portable Refiner<>}
TUT_BASEBUILD_MSGC3,{<TECHNOLOGY>Blueprint Analyser<> requires <EARTH>Magnetised Ferrite<> <EARTH>Pure Ferrite<> refining progress: %CURRENT% / %AMOUNT%}
TUT_BASEBUILD_MSGC4,{<TECHNOLOGY>Blueprint Analyser<> requires <EARTH>Magnetised Ferrite<> Collect %ITEM% from the <TECHNOLOGY>Refiner<>: %CURRENT% / %AMOUNT%}
TUT_BASEBUILD_MSGC5,{<TECHNOLOGY>Blueprint Analyser<> requires <EARTH>Magnetised Ferrite<> Place <EARTH>Pure Ferrite<> in the <TECHNOLOGY>Portable Refiner<>}
TUT_BASEBUILD_MSGC6,{<TECHNOLOGY>Blueprint Analyser<> requires <EARTH>Magnetised Ferrite<> <EARTH>Magnetised Ferrite<> refining progress: %CURRENT% / %AMOUNT%}
TUT_BASEBUILD_MSGC7,{<TECHNOLOGY>Blueprint Analyser<> requires <EARTH>Magnetised Ferrite<> Collect %ITEM% from the <TECHNOLOGY>Refiner<>: %CURRENT% / %AMOUNT%}
TUT_BASEBUILD_MSGC8,{<TECHNOLOGY>Blueprint Analyser<> requires <COMMODITY>Carbon Nanotubes<> Gather <FUEL>Carbon<> from plants Craft %ITEM%: %CURRENT% / %AMOUNT%}
TUT_BASEBUILD_MSGD,{Test the <TECHNOLOGY>Blueprint Analyser<> Interact using <IMG>INTERACT<>}
TUT_BASEBUILD_MSG9,{Process the <TECHNOLOGY>Salvaged Technology<> with a <TECHNOLOGY>Blueprint Analyser<> Return to your <TECHNOLOGY>Blueprint Analyser<> Or construct a new one from the Build Menu (<IMG>BUILD_MENU<>)}
TUT_BASEBUILD_MSG9A,{Process the <TECHNOLOGY>Salvaged Technology<> with a <TECHNOLOGY>Blueprint Analyser<>}
TUT_BASEBUILD_MSG10,{Explore the planet and locate <TECHNOLOGY>Base Upgrades<>: 1 / 3 Use the <TECHNOLOGY>Analysis Visor<> (<IMG>AIM<>) to locate buried blueprints Cycle <COMMODITY>Multi-Tool Modes<> with <IMG>CYCLEWEAPON<>}
TUT_BASEBUILD_MSG10B,{Explore the planet and locate <TECHNOLOGY>Base Upgrades<>: 0 / 3 <TECHNOLOGY>Blueprint Analyser<> Acquired Use the <TECHNOLOGY>Analysis Visor<> (<IMG>AIM<>) to locate buried blueprints}
TUT_BASEBUILD_MSG10C,{Explore the planet and locate <TECHNOLOGY>Buried Technology<>: 2 / 3 Use the <TECHNOLOGY>Analysis Visor<> (<IMG>AIM<>) to locate buried blueprints Cycle <COMMODITY>Multi-Tool Modes<> with <IMG>CYCLEWEAPON<>}
TUT_BASEBUILD_MSG11,{<TECHNOLOGY>Exosuit Upgrade<> Coordinates received Activate the Exosuit Upgrade mission in the Log (<IMG>OPTIONS<>) Upgrade the Exosuit for additional <COMMODITY>inventory space<>}
UI_BASEBUILD_SIGNAL_TITLE,{Broken Technology}
UI_BASELOG_TITLE,{Base Computer Archives}
UI_BASELOG_LANG_1,{ACCESSING LOG FROM PREVIOUS USER... ENTRY <STELLAR>#4925D<> FOLLOWS... Storms sweeping across <STELLAR>- kzzzkt -<> but construction supplies low... Depositing shelter plans while <STELLAR>- kzzzkt -<> need to <STELLAR>- kzkt -<> back soon...}
UI_BASELOG_LANG_2,{ACCESSING LOG FROM PREVIOUS USER... ADDITIONAL ARCHIVES RECOVERED... ENTRY <STELLAR>#4925E<> FOLLOWS... Construction largely <STELLAR> - kzztktz -<> a success. Recovered <TECHNOLOGY>salvaged technology<> from nearby <STELLAR> - kzzkktzz - <> Plans logged. Scans indicate additional <TECHNOLOGY>subterranean devices<>. Beginning search...}
UI_BASELOG_DESC_2,"{Whoever recorded these logs evidently had some success. I have access to their plans, and perhaps I can learn from their efforts.}"
UI_BASELOG_LANG_3,{ACCESSING LOG FROM PREVIOUS USER... ADDITIONAL ARCHIVES RECOVERED... ENTRY <STELLAR>#4925E<> FOLLOWS... Found additional <TECHNOLOGY>Buried Technology Modules<>. Construction proceeding smoothly. Recent expedition yielded <TECHNOLOGY>Drop-Pod Coordinates<>. Copying data to <STELLAR>- kzztk - <>}
