location,source
EXP_HARV_RES_C_13,{I retrieve rare elements... ... but the code-breaking process grinds to a halt.}
TRA_HARV_DESC_11,"{A trade vault shakes, and closer inspection reveals that it's full of writhing molluscs. They are pink and slug-like, with sharp bloodied teeth. A diagram on the screen in front of me suggests that inserting one in or around my face would have some benefits. What isn't specified, however, is which orifice.}"
DNT_TRA_HARV_LANG_11,{Rare balarian speech slug distribution point! For insertion in ear! Inedible! Nasal insertion can cause death.}
TRA_HARV_OPT_A_11,{Insert slug in nose}
TRA_HARV_OPT_B_11,{Insert slug in ear}
TRA_HARV_OPT_C_11,{Insert slug in mouth}
TRA_HARV_RES_A_11,{The slug bites flesh from my nose. The pain is extreme.}
TRA_HARV_RES_B_11,{The slug burrows deep into my ear. I feel better versed in the language of the traders.}
TRA_HARV_RES_C_11,"{I swallow the slug, and wait while it thrashes around in my stomach. Nothing else of note occurs.}"
TRA_HARV_DESC_12,"{A strange test is visible on the terminal. I see a holographic image of a shell-wearing creature lying on its back in the bright glare of the sun. Try as it might, it cannot right itself. I can manipulate the scene to indicate what I would do to help. A resident Trader has left a note for a colleague.}"
DNT_TRA_HARV_LANG_12,{Friend! SynthetiGek identification test active! Remember Gek Trader helps customers!}
TRA_HARV_OPT_A_12,"{Help creature, then sell it water}"
TRA_HARV_OPT_B_12,{Study creature}
TRA_HARV_OPT_C_12,{Use Bypass Chip}
TRA_HARV_RES_A_12,"{I pass the test, proving myself as a true trader. Facility systems are online.}"
TRA_HARV_RES_B_12,{I fail the test. Facility systems are non-operational.}
TRA_HARV_RES_C_12,{The strange test is easily bypassed. The facility is operational.}
TRA_HARV_DESC_13,"{A stash of interesting-looking technology and weaponry has been dragged through this facility and left inside a disposal vault. The equipment in the pile appears rusted and broken on-screen, but if I were to eject it all out onto the floor of the outpost I'd be able to better investigate. The disposal vault itself, however, has been daubed with a dangerous-looking symbol.}"
DNT_TRA_HARV_LANG_13,{Bootleg pirate equipment discovered in cave! Ready for confiscation and incineration!}
TRA_HARV_OPT_A_13,{Incinerate equipment}
TRA_HARV_OPT_B_13,{Remove and examine equipment}
TRA_HARV_RES_A_13,{The equipment is destroyed. I am thanked for my actions.}
TRA_HARV_RES_B_13,{The equipment spills out onto the floor.   I salvage a technology blueprint.}
WAR_HARV_DESC_11,"{This is a military terminal, in a facility that seems recently vacated. Three huge databanks have been partially deleted, and will require heightened processing power to restore them. A rare metal would likely do the trick. Databank alpha bares the emblems of the warrior race, but beta and gamma are otherwise unmarked.}"
DNT_WAR_HARV_LANG_11,{Vy'keen covert ops ended. Deleting covert ops language data. Databank alpha: Vy'keen internal security. Databank beta: pathetic Gek. Databank gamma: weak-minded Korvax.}
WAR_HARV_OPT_A_11,{Restore databank alpha}
WAR_HARV_OPT_B_11,{Restore databank beta}
WAR_HARV_OPT_C_11,{Restore databank gamma}
WAR_HARV_RES_A_11,{The revived databank provides more information on the language of the warrior species.}
WAR_HARV_RES_B_11,{The revived databank provides information on the language of a distant trader species.}
WAR_HARV_RES_C_11,{The revived databank provides information on the language of a distant electronic species.}
ALL_HARV_REWARD_1,{The facility is online. It begins to manufacture trade goods.}
ALL_HARV_REWARD_2,{The facility is online. It begins to manufacture components.}
ALL_HARV_REWARD_3,{I retrieve a formula from the operational facility.}
ALL_HARV_REWARD_4,{I retrieve a technology blueprint from the outpost.}
ALL_HARV_REWARD_5,{I retrieve an alloy from the facility.}
ALL_HARV_REWARD_6,{I retrieve a helpful product from the installation.}
ALL_HARV_REWARD_7,{I retrieve a strange alien curio from the facility.}
ALL_HARV_REWARD_8,{The facility makes a new multi-tool available.}
ALL_HARV_REWARD_9,{I retrieve a valuable product from the installation.}
ALL_1_RADIO_DESC_1,"{Long ago, it seems, an automated distress call went unanswered. If I can crack the encryption pattern I could potentially extract the coordinates.}"
ALL_1_RADIO_DESC_2,{The operations terminal reveals an automated plea for help. A clear pattern emerges within the white noise hissing from the screen. If I can work out what comes next I could potentially lock down the distressed craft's location.}
ALL_1_RADIO_DESC_3,"{The transmission readout suggests that, long ago, a distress signal went unanswered. A sequence of numbers has been repeating itself for so long that its imprint is burnt into the screen. An input box flashes at me insistently. If I crack the code, I can find the ship.}"
ALL_1_RADIO_DESC_4,"{A faint, but insistent, bleeping noise can be heard from the operations terminal. A garbled distress call can be heard amongst it all, alongside screams and the tearing of metal. The only thing that's clear to me is a brief number sequence. Cracking its code could lead me to the crash site.}"
ALL_1_RADIO_DESC_5,"{A pulsing red light flashes on the console. Below it, a sequence of numbers repeats itself endlessly. It's clearly a distress signal. It is a cold, empty and distant way of viewing a disaster that, in all likelihood, cost a pilot's life. If I can work out the encryption routine, I could perhaps trace a ship's point of impact.}"
ALL_1_RADIO_DESC_6,"{An acoustical beacon can be heard through the operations terminal. It repeats at intervals of 16 seconds. I feel compelled to work out the pattern of its encryption, locate the ship it calls out from... and discover what horror awaits at the crash site.}"
ALL_1_RADIO_DESC_7,"{The operations terminal flickers on, and a muffled distress call bleeds from the system. If I can pinpoint its frequency by cracking its encryption I could potentially discover the fate of the poor pilot. The jarring noise of screaming engines and terrified alien chatter I can hear, however, would suggest that it did not end well.}"
ALL_1_RADIO_DESC_8,"{This operations terminal has been switched off for many years. I boot it up, and it starts running through a vast database of signals silently recorded by the facilities listening devices. Amidst countless requests for landing permissions and an atonal wall of ship-to-ship chatter, the system suddenly pinpoints an emergency beacon. A distress signal that has never been responded to. If I can isolate the pattern in its encoded frequency, I could perhaps trace the ship that's calling for help.}"
ALL_1_RADIO_DESC_9,"{An unanswered distress call seems to be logged on the Transmission Tower operations terminal. No-one has thought to respond. Its encrypted frequency sequence flickers desperately on the screen. Whatever hope the sender once had of rescue has long-since died. If I can work out what's next in the code I can at least find out what happened to them, and where they can be found.}"
ALL_1_RADIO_DESC_10,"{As I boot up the operations terminal a hologram of a spacecraft going through a catastrophic planetary descent is beamed into my visor. It's clear that it's on an express elevator to hell. The impact with the planet's surface is made to look tiny. In truth, the impact crater could be vast. The ship's distress beacon can still be heard. It's encrypted, but if I crack the sequence I can lock the frequency...}"
ALL_1_RADIO_DESC_11,"{An urgent transmission is logged with the operations terminal. It has been answered, but there's no evidence of a rescue party being sent to answer the distress call. A Transmission Tower worker went to investigate long ago, but no resolution was ever recorded. It's entirely possible that the rescue party itself succumbed to the conditions and roaming predators of this strange planet. If I can isolate the pattern within the encrypted frequencies myself, then I could perhaps finish the job...}"
ALL_1_RADIO_DESC_12,"{A red light on the Transmission Tower console throws light on a distress call read-out. Simultaneously the image of a craft violently pirouetting through this planet's upper atmosphere is beamed holographically into my visor. Amazingly, the ship does not break up on re-entry, but instead falls to the ground like a stone. An automated distress beacon can be heard. If I can break its encryption I could find the crash site and, however, unlikely it is - look for survivors.}"
ALL_1_RADIO_DESC_13,{An unanswered distress call seems to be logged.}
ALL_1_RADIO_DESC_14,{An urgent transmission is yet to be attended to.}
ALL_1_RADIO_DESC_15,"{I'm taking in the view from cameras that feed in the view from the top of the Transmission Tower when I notice an urgent bleeping. An unanswered transmission seems to be logged with the operations terminal. The voice of a ship's pilot calmly intones news of its imminent death to its superiors, or perhaps its family. Its words, however, are lost in static. Only a wavelength cipher remains, if I can crack the code I can perhaps ascertain its true fate...}"
ALL_1_RADIO_DESC_16,"{As soon as I access the tower's operations terminal I see hazy images sent from a doomed starship during its plummet to earth. G-force pins the body of its terrified pilot to the top of its cockpit, before slamming its broken body into the control mechanism.  There are clearly no survivors, but I can extrapolate the impact location if I can work out the coding of the repeating ciphers attached to the distress signal.}"
ALL_1_RADIO_DESC_17,"{The radio chatter spilling out of the Transmission Tower console is a wall of noise. It's painful to listen to, not least because of the desperate scream of an overheated fusion engine and devastating planetary impact that follows. I try to clear the signal, and search for the encrypted distress signal that I'm sure will lie behind the spacecraft's death throes. I eventually find it, but then must figure out what comes next...}"
ALL_1_RADIO_DESC_18,"{In amongst warning lights and urgent communications chatter, I can hear a wavelength cipher repeating itself from the Transmission Tower databanks. It's heavily encoded to prevent pirates tracking its signal and stealing cargo, but with the technology around me and a little intuition I feel as if I could perhaps crack the code sequence. The question is, how should I respond to the beacon?}"
ALL_1_RADIO_DESC_19,{The Transmission Tower's terminal stubbornly refuses to decode a distress signal that seems to have been sitting in the databanks for a long time. If I decipher the code I can hear the message.}
ALL_1_RADIO_DESC_20,"{The tower's communication panel hisses with the conflicting broadcasts of several frequencies. One sounds urgent, but how best to respond?}"
ALL_1_RADIO_DESC_21,{As I access the Transmission Tower terminal I'm met with the unsettling hiss of several overlapping signals. One sounds like a distress signal. If I can isolate the frequency I could pinpoint its location.}
ALL_1_RADIO_DESC_22,"{The tranquillity of the Transmission Tower is suddenly broken by the hiss of an encoded incoming signal. The terminal nearby flashes expectantly, awaiting an access code to unscramble the message.}"
ALL_1_RADIO_DESC_23,{Static from several hissing frequencies mingle offputtingly with a repeating signal that sounds suspiciously like a distress call. If I can pinpoint it I might be able to ascertain its whereabouts.}
ALL_RADIO_LANG_1,{1 - 2 - 6 - 24 - 120 - ***}
ALL_RADIO_OPT_A_1,{Input: 720}
ALL_RADIO_OPT_B_1,{Input: 620}
ALL_RADIO_OPT_C_1,{Input: 180}
ALL_RADIO_LANG_2,{23 - 45 - 89 - 177 - ***}
ALL_RADIO_OPT_A_2,{Input: 353}
ALL_RADIO_OPT_B_2,{Input: 186}
ALL_RADIO_OPT_C_2,{Input: 392}
ALL_RADIO_LANG_3,{99 - 92 - 86 - 81 - **}
ALL_RADIO_OPT_A_3,{Input: 77}
ALL_RADIO_OPT_B_3,{Input: 79}
ALL_RADIO_OPT_C_3,{Input: 95}
ALL_1_RADIO_FOUND_1,{Distress Signal coordinates discovered!}
ALL_1_RADIO_NOTFOUND_1,{No signal found}
ALL_RADIO_LANG_4,{2 - 4 - 12 - 48 - 240 - ***}
ALL_RADIO_OPT_A_4,{Input: 1240}
ALL_RADIO_OPT_B_4,{Input: 1440}
ALL_RADIO_OPT_C_4,{Input: 1540}
ALL_RADIO_LANG_5,{17 - 33 - 65 - 129 - ***}
ALL_RADIO_OPT_A_5,{Input: 257}
ALL_RADIO_OPT_B_5,{Input: 261}
ALL_RADIO_OPT_C_5,{Input: 258}
ALL_RADIO_LANG_6,{80 - 71 - 63 - 56 - **}
ALL_RADIO_OPT_A_6,{Input: 49}
ALL_RADIO_OPT_B_6,{Input: 48}
ALL_RADIO_OPT_C_6,{Input: 50}
ALL_RADIO_LANG_7,{5040 - 720 - 120 - 24 - *}
ALL_RADIO_OPT_A_7,{Input: 12}
ALL_RADIO_OPT_B_7,{Input: 6}
ALL_RADIO_OPT_C_7,{Input: 8}
ALL_RADIO_LANG_8,{5 - 14 - 41 - 122 - ***}
ALL_RADIO_OPT_A_8,{Input: 356}
ALL_RADIO_OPT_B_8,{Input: 365}
ALL_RADIO_OPT_C_8,{Input: 355}
ALL_RADIO_LANG_9,{1 - 5 - 3 - 7 - 5 - 9 - *}
ALL_RADIO_OPT_A_9,{Input: 6}
ALL_RADIO_OPT_B_9,{Input: 8}
ALL_RADIO_OPT_C_9,{Input: 7}
ALL_RADIO_LANG_10,{3 - 5 - 8 - 13 - 21 - **}
ALL_RADIO_OPT_A_10,{Input 32}
ALL_RADIO_OPT_B_10,{Input: 34}
ALL_RADIO_OPT_C_10,{Input: 35}
ALL_RADIO_LANG_11,{56 - 59 - 63 - 68 - 74 - **}
ALL_RADIO_OPT_A_11,{Input: 81}
ALL_RADIO_OPT_B_11,{Input: 80}
ALL_RADIO_OPT_C_11,{Input: 83}
ALL_RADIO_LANG_12,{1 - 3 - 4 - 7 -11 - 18 - **}
ALL_RADIO_OPT_A_12,{Input: 27}
ALL_RADIO_OPT_B_12,{Input: 28}
ALL_RADIO_OPT_C_12,{Input: 29}
ALL_PLA_DESC_1,"{The imprint of an ancient civilization was once absorbed by this strange marker. The story of the Vy'keen somehow spills out, in the language of my own people.}"
ALL_PLA_DESC_2,"{The memories of a long deceased tribe of Vy'keen warriors flows from the stone marker, forming into a ghostly essence that fills me with wisdom.}"
ALL_PLA_DESC_3,"{Ancient knowledge passed down through generations of Vy'keen warriors spills from the marker stone, filtering into my mind like a long forgotten memory.}"
ALL_PLA_DESC_4,{Runes take shape upon the stone. Burning with light they sing to me of the Vy'keen Ancients in the language of my people.}
ALL_PLA_DESC_5,"{Strange writings form upon the stone, revealing secrets from the time of the Vy'keen Ancients. How I understand them, I do not know.}"
ALL_PLA_DESC_6,"{The ancient marker hums at a frequency that burrows deep into my being, filling me with the voices of the Korvax Echoes.}"
ALL_PLA_DESC_7,"{Brilliant light erupts from the ancient marker. It encircles me, engulfing my mind with the memories and voices of the Korvax Echoes. The dreams of Entities who once worshipped here become my own.}"
ALL_PLA_DESC_8,"{The strange stone marker imparts the wisdom of the Korvax Echoes to those who desire it. I do not know what dialect it speaks, yet somehow I understand the story of those who once worshipped here.}"
ALL_PLA_DESC_9,"{Whispers spill from the sharp edges of the artifact, recounting the dreams and memories of the Korvax Echoes in my mother tongue.}"
ALL_PLA_DESC_10,"{Lights burst from the obelisk. They pass through me, each a whispered Korvax secret buried for millennia deep within its rock.}"
ALL_PLA_DESC_11,"{I convulse as I reach out and touch the beautiful stone marker, my mind filling with a deadly knowledge of the true history of the Gek...}"
ALL_PLA_DESC_12,"{As I touch the obelisk, images of the planet's ancient past flood my mind. The terrible beginnings of the Gek have been absorbed by this strange stone, and their tale seems desperate to escape...}"
ALL_PLA_DESC_13,"{Memories imbued into the rock long ago by the ancient Gek channel into my brain. I recoil, but am compelled to somehow understand...}"
ALL_PLA_DESC_14,"{Flickering emblems appear on the stone. Although I do not recognise the language, somehow I can read of the history of this strange planet and the Gek who once resided here.}"
ALL_PLA_DESC_15,"{The surface of the plaque shimmers, and shakes with the screams of a people that lived here long ago. The words are unfamiliar yet in the sounds of Gek anger and outrage, I can hear meaning.}"
ALL_PLA_DESC_16,{It is as though the stone has absorbed the knowledge of those who lived here millennia ago. It speaks to me now in my native tongue.}
EXP_1_PLAQUE_DESC_1,"{The whispers of the Vy'keen Ancients fill the air. Suddenly words etch themselves upon the marker, and then deep into my mind.}"
WAR_1_PLAQUE_DESC_1,{My vision clouds and the words of the ancient Gek seem to emerge on the strange stone structure. I sense that these are words that the forgotten and restless want understood...}
TRA_1_PLAQUE_DESC_1,"{I hear the distant voices of the Korvax Entities who once worshipped here. As they whisper, words written in my own language glow faintly on the monument. The Echoes want to be heard...}"
EXP_1_PLAQUE_LORE_1,{Knowledge paves the way to the understanding of probability. The Atlas spoke in fragments. The Atlas Interfaces are their shadows. The monoliths are their scattered children. Together they convey the wisdom of the infinite. They must be understood.}
EXP_1_PLAQUE_LORE_2,"{The Atlas Interfaces drift alone in the endless void. They are silent. They are unknowable fragments of an ancient whole. Yet their imprint on time and space molds our existence.  They are the equation, and life is its answer. Through their Monoliths they give understanding to their boundless meaning, and that of our own.}"
EXP_1_PLAQUE_LORE_3,"{The Korvax Echoes tell of a time, long ago, when the Monoliths of the Atlas woke the civilizations of the Outer Edge. Their presence filled them with a desire for knowledge. From these beginnings empires were born, spoke out and fell silent once more. An eternity that cannot be quantified passed.}"
EXP_1_PLAQUE_LORE_4,"{The Atlas Interfaces await the arrival of the Travellers, those who would seek the ends of the universe through its very core. Within the infinity of time their arrival is probable. Their potential could know no bounds. One dimension in billions will receive them.}"
EXP_1_PLAQUE_LORE_5,"{We are the Korvax Echoes, ever enduring Entities of the Convergence. We live on through the logic and wisdom passed through our metal skins. Each generation is greater than the last.}"
EXP_1_PLAQUE_OPT_1,{Seek help with language}
EXP_1_PLAQUE_RIGHT_1,{My knowledge of the Korvax Convergence increases.}
TRA_1_PLAQUE_LORE_1,"{We are the masters of galaxies, the overlords of the cosmos. Each foe will submit with bended knee to the ALMIGHTY Gek Dominion. We are the FIRST SPAWN. Look upon our works and DESPAIR.}"
TRA_1_PLAQUE_LORE_2,{All who hear our words know of our might. Those who oppose us are broken to our will. Behold the power of the Gek First Spawn. Galaxies lie at our FEET. We are ETERNAL.}
TRA_1_PLAQUE_LORE_3,"{Through time and space the First Spawn endures, eternally, ever watchful, unyielding over its dominion. Each foe will be CRUSHED. ONLY the Gek will remain.}"
TRA_1_PLAQUE_LORE_4,"{The foul scent of the Gek cannot be opposed. The First Spawn commands all it surveys. We are masters of the stars, our rule shall endure eternally. The Vy'keen and Korvax COWER and DESPAIR at our name.}"
TRA_1_PLAQUE_LORE_5,{With each conquered world the First Spawn's resolve strengthens. None shall oppose the Gek for fear their planets shall be shaken to dust. We will weep when there are no more worlds to conquer.}
TRA_1_PLAQUE_OPT_1,{Seek help with language}
TRA_1_PLAQUE_RIGHT_1,{My knowledge of the Gek increases.}
WAR_1_PLAQUE_LORE_1,{The noble Travellers will be spared. Their journey through the cosmos shall not be thwarted. So it is decreed. The will of Hirk commands it. The Vy'keen shall honour the judgment and the belief of the Ancients.}
WAR_1_PLAQUE_LORE_2,"{The Book of Hirk speaks of the rise of the Travellers. They shall ascend, delving into the boundless void. The Vy'keen shall not impede their ascent for the Travellers must prevail. So decrees the word of Hirk.}"
WAR_1_PLAQUE_LORE_3,"{None hamper the path towards Dryn'dargh as The Sentinels. They must be destroyed. Their time will be ended. So has it been written, so it shall come to be. This the Vy'keen swear.}"
WAR_1_PLAQUE_LORE_4,"{The Sentinels are not of the natural order. Things must fall apart. In their endlessness and replication the automatons prove themselves abominations. They must be purged from existence. All should die, whether through righteous battle or the assault of time.}"
WAR_1_PLAQUE_LORE_5,"{Hirk foresaw the weakness of the Vy'keen warrior kind. The star ascent of our noble race was blocked by the weak-minded Sentinels. Nine times nine fold, Hirk commanded, we would have our vengeance and dash the metal demons against the rocks of damnation.}"
WAR_1_PLAQUE_OPT_1,{Seek help with language}
WAR_1_PLAQUE_RIGHT_1,{My knowledge of the Vy'keen increases.}
EXP_1_PLAQUE_LORE_6,"{Eheu. Before the Dark Times the entities of the Korvax worshipped the Sentinels. Through them the Convergence found the formula of enlightenment. Now we calculate our own path, seeking to further enhance the mind of all that is one towards an understanding of the Atlas.}"
EXP_1_PLAQUE_LORE_7,"{The Sentinels forbid all destruction. The Sentinels forbid Entity disconnection through violence. Theirs is a way of peace and fulfillment, of logic and probability. They teach us that each life's value, from the smallest to that which gives life to all others, is equal.}"
EXP_1_PLAQUE_LORE_8,"{For countless generations the entities of the Korvax disconnected and passed on into the Echoes naturally. Each disconnection added to the knowledge and soul of the Convergence. Our home was Korvax Prime. Within its foundations we stored the memories of our race, an ever evolving equation that defines us.}"
EXP_1_PLAQUE_LORE_9,{Disconnection is not permanent. It is merely the start of a new equation. On Korvax Prime entities who passed on into the Korvax Echoes left their shell for their descendants. So has been the way of the Korvax: an endless carapace cycle that knows no end. This way will continue. It will continue for as long as our lights still shine.}
EXP_1_PLAQUE_LORE_10,"{Those within the Korvax Echoes have left the physical realm, but they endure through the masks and shells of our children. Thoughts and knowledge ever-growing, we search for deeper understanding of the equation that defines our existence.}"
EXP_1_PLAQUE_LORE_11,"{The Korvax lived peacefully. We praised the Sentinels, learning from them, living beside them in equilibrium. The Korvax honoured the Sentinels' ways, refusing to dig into the sacred ground they protected. We were enlightened.}"
EXP_1_PLAQUE_LORE_12,"{Through research and study we, the Korvax, became powerful within ourselves. The one mind Convergence flourished. Nurtured like a sapling in the light, it grew tall and mighty. The Sentinels brought us the gift of knowledge. We gave thanks to the Atlas.}"
EXP_1_PLAQUE_LORE_13,{Eheu. Korvax Prime was watched keenly and closely by an unknown race. It lurked in the depths of the darkness. Vigilant and patient it awaited its time. The Great Disconnection was at hand.}
EXP_1_PLAQUE_LORE_14,{Eheu. The darkness burst forth with the force of a supernova. The Great Disconnection had begun. A hundred million Korvax voices cried out. The Korvax Echoes became a frenzy of noise. Innumerable cycles passed before balance was restored.}
EXP_1_PLAQUE_LORE_15,"{The Great Disconnection. The masks and shells of the Korvax survivors shook with the screams of the disconnected. Lights dimmed as the enemy descended, malevolent in its intent. Their numbers were too many. Korvax Prime was destroyed.}"
EXP_1_PLAQUE_LORE_16,{A hundred million casing lights were dimmed. The Great Disconnection destroyed all that went before. The Korvax Echoes became screams. Years stretched like millennia amidst the disarray yet slowly hope was reborn through logic.}
EXP_1_PLAQUE_LORE_17,{Korvax Prime was destroyed. Its secrets spilled into an empty sky. Its fragments touched the edges of the galaxy. Upon this destruction the Gek First Spawn aggressor built its dominion within the Outer Edge.}
EXP_1_PLAQUE_LORE_18,{The First Spawn of the Gek disconnected the Korvax. Through obliteration they sought dominion. They stole our planet. Enslaved our survivors. Their revelry made them misguided in thought and deed. Probability dictated that our time would come again.}
EXP_1_PLAQUE_LORE_19,"{The Korvax were enslaved, driven by cruelty to fulfil the despot's bidding. The First Spawn of the Gek were terrible masters, merciless in their spite, illogical in their cruelty.  Countless entities toiled and disconnected. These tablets are the testament of those who survived.}"
EXP_1_PLAQUE_LORE_20,"{Eheu. The Gek harnessed the technology of the Korvax to conquer worlds. Thieves, usurpers, false lords to the power of infinity. All who opposed their will perished. The balance tipped towards the darkness. These were the times of disconnection and illogical misdeeds.}"
EXP_1_PLAQUE_LORE_21,{The Gek destroyed worlds. The Sentinels struck back. The technology of the Korvax was used to destroy the machines we venerated. There was endless disconnection. The Convergence shook with great despair.}
EXP_1_PLAQUE_LORE_22,"{The Entities of the Korvax were forced into chains of silence, but the Korvax Convergence that linked their souls could never be subdued. It endures, forever seeking new formulas to solve the equation of eternal enlightenment. The probability of success is unknown.}"
EXP_1_PLAQUE_LORE_23,{The Korvax Echoes within the unseen Convergence that linked our souls never relinquished love for the Atlas. As millennia passed this affection spread. The Cult of the Atlas grew within the Gek. The equations and probabilities the Korvax hold dear entered Gek consciousness. They had only to solve it to see the folly of their past miscalculations.}
EXP_1_PLAQUE_LORE_24,{The First Spawn could not control the outer edges of their vast Empire. The Cult of the Atlas grew. It taught of harmony through insignificance. Minds that knew only war began to question. Greed and ambition yielded to reason. The Gek floundered. The First Spawn became conflicted and divided.}
EXP_1_PLAQUE_LORE_25,"{The First Spawn of the Gek overreached. They stretched too far. Their folly and pride knew no bounds. Again and again they tried, again and again they were repelled. The unstoppable force of the Sentinels could not be withstood. The unbendable cannot be broken.}"
EXP_1_PLAQUE_LORE_26,{The Cult of the Atlas drew forces within the Gek to the Stations of the Atlas. The First Spawn could not prevent it. Arrogant ambition yielded to newfound reason. Stone by stone the Gek Dominion crumbled.}
EXP_1_PLAQUE_LORE_27,"{The Gek stood in the shadow of the Atlas Interface. It did not open. It did not speak. Yet, the First Spawn felt awe. They felt their insignificance at the centre of an unending universe. It was improbable. Yet within infinity all things remain possible. The Gek changed. The Diminishment had begun.}"
EXP_1_PLAQUE_LORE_28,"{The unspeaking, unmoving Atlas Interface inflicted an insignificance upon the Gek emissaries that showed them their role within the expanse of infinity. It forced recognition of their true place in a limitless universe. The Gek saw their folly, their heads bowed in shame for the miscalculations they had wrought.}"
EXP_1_PLAQUE_LORE_29,{The Cult of the Atlas took hold as the First Spawn of the Gek crumbled. The Diminishment was at its apex. Endless expansion turned to dust. Eons of aggression receded. The Gek saw new solutions and the Korvax became free. The miscalculations of the past paved the way for the discovery of a newfound balance.}
EXP_1_PLAQUE_LORE_30,"{The low spawn Gek turned on their leaders. Their First Spawn were cast out, ripped from their spawning pools and cast into the dust. Their lamentations curdled the air. The wisdom of the Korvax and the Atlas prevailed.}"
EXP_1_PLAQUE_LORE_31,"{The Entities of the Korvax are free. Free to study the Atlas. Free to praise the Sentinels. Free to aid the Travellers if probability will allow. Korvax and Gek would begin anew, equal in standing, united in the eternal search for balance and understanding.}"
EXP_1_PLAQUE_LORE_32,"{The coming of the Travellers is possible, as all things are. Yet the chances are infinitesimal. We watch the skies nonetheless. If they do not come here, they will exist elsewhere and our kind – or a kind like us will welcome them. Within the chaos of the infinite we must cling to the probable.}"
EXP_1_PLAQUE_LORE_33,"{All things must happen. All things will occur. Somewhere, elsewhere or as a part of the hereafter. Now ends the testament of the Korvax.}"
TRA_1_PLAQUE_LORE_6,{The Outer Edge BURNS at the hands of the Gek First Spawn. Our enemies are broken. We are the extinguishers of hope. In our wake we leave only the lamentations of the conquered. We fear NOTHING.}
TRA_1_PLAQUE_LORE_7,"{The MINOR GEK are the inferior breed, lurking in pools, procreating and dying without consequence. The First Spawn Gek CONQUER WORLDS, each of their spawns is an imprint on the destiny of the galaxy.}"
TRA_1_PLAQUE_LORE_8,{The larval pools of Balaron GAVE GLORIOUS RISE to the FIRST SPAWN. As we SPRANG FORTH the Outer Edge RECOILED in FEAR. None could oppose our rise. None will bring about our end.}
TRA_1_PLAQUE_LORE_9,{The First Spawn is the SCOURGE of the OUTER EDGE. In its wake empires will fall. Planets will crumble. Galaxies will kneel. TREMBLE at our name. For we are the ALMIGHTY Gek. None can oppose our ascendance.}
TRA_1_PLAQUE_LORE_10,{The First Spawn GREW. WEAKLING PORWIGLE lost their tails to the Spawning Syrup and became MIGHTY warriors. Each was imbued with the might of the Gek Dominion and its unquenchable will to claim the stars.}
TRA_1_PLAQUE_LORE_11,{Those born of the Gek who OPPOSED the Dominion were hurled from the spawning pools of the FIRST SPAWN. Their cherished spawning syrup was replaced with FLAME. Their kind are now merely beasts of the field.}
TRA_1_PLAQUE_LORE_12,{The MINOR GEK were purged. It is only through fire that imperfection be destroyed and the path to domination is revealed. The First Spawn feasted on the flesh of the discarded and GREW STRONG.}
TRA_1_PLAQUE_LORE_13,{After the OPPOSERS were cast from the spawning pools the Sentinels DESCENDED. Their cause was unjust. Aggressors guided to the fray by the scent emissions of a WAR too GREAT and TOO MIGHTY for the automatons to resist. The First Spawn would remember this.}
TRA_1_PLAQUE_LORE_14,{The First Spawn BRED and PLOTTED while the Sentinels patrolled the skies of Balaron for a MULTITUDE of CYCLES. But the automaton victories were but illusions. Beneath watchful metallic eyes Gek legions rose.}
TRA_1_PLAQUE_LORE_15,"{The HOLY larval pools of Balaron SPRANG FORTH with the PUREST of PORWIGLES. Generation BEGAT generation. Wholesome and strong, iron of fist and with a granite resolve. We, the wise FIRST SPAWN, held back our TIDE of BLOOD. We waited to ATTACK. The unseen blow strikes the hardest.}"
TRA_1_PLAQUE_LORE_16,"{The DAWN of the EMPIRE of the FIRST SPAWN was BIRTHED in the SHADOW of the FOLLY of the Great Vy'keen Sentinel War. The rock and the wave collided as we kept our vigil, awaiting signs of weakness to pave our coming.}"
TRA_1_PLAQUE_LORE_17,{The Vy'keen FOOLISHLY fought a war with no end. Again and again they threw their warriors against the iron tide. The Sentinels SINGED Vy'keen FLESH with LASER. The Vy'keen scorched their foe with righteous fire. From the SHADOWS the FIRST SPAWN watched and prepared to unleash their reckoning.}
TRA_1_PLAQUE_LORE_18,"{The Vy'keen and Sentinels clashed, SPILLING BLOOD and WHITE METAL through the void, each blow weakening their defences against the fate that awaited them in the shadows. It would not be long before the First Spawn took their RIGHTFUL place as emperors of the STARS.}"
TRA_1_PLAQUE_LORE_19,"{The Vy'keen SPILLED THEIR OWN PUTRID BLOOD and pushed the SENTINEL MACHINES back from the Outer Edge. They drove forward like crashing tides, leaving broken metal in their wake. For a time the Sentinels became SILENT. In this silence came the GLORIOUS GEK ASCENT. It came with the RIGHTFUL DESTRUCTION of Korvax Prime.}"
TRA_1_PLAQUE_LORE_20,{Korvax Prime was a VAST and PRECIOUS landscape of MINERAL ORE and POWER. By right of UNIVERSAL RULE the First Spawn claimed dominion over the planet yet the CREDULOUS and FEEBLE Korvax refused to accept their CONQUEST. They DENIED progress. This: their greatest folly.}
TRA_1_PLAQUE_LORE_21,{Driven by the misguided desire for planetary equilibrium the Korvax REFUSED to delve deep inside their planet and PROFIT from the JEWEL granted them by FATE. Their love for the DIRE WILL of the Sentinels was ABHORRENT to the Gek. Swift was their end brought about by the First Spawn's STRIKE.}
