location,source
FLEET_TRADING_SPECIAL_OPT_B_2,{Say you cannot help}
FLEET_TRADING_SPECIAL_RES_A_2,{I reassure the fleet commander. I am on my way. All they need do is hold out for a short while longer.}
FLEET_TRADING_SPECIAL_RES_B_2,"{With regret, I tell the fleet commander I will be unable to help them in time. They are on their own.}"
FLEET_TRADING_SPECIAL_LOG_A_2,"{Successful trading attracted attention from pirates. With aid of the %CAP_RACE%, destroyed our pursuers.}"
FLEET_TRADING_SPECIAL_LOG_B_2,"{Successful trading attracted attention from pirates. %CAP_RACE% was unable to assist, and the fleet took heavy damage while attempting to escape.}"
FLEET_TRADING_SPECIAL_LOG_C_2,{Successful trading attracted attention from pirates. %CAP_RACE% was unable to assist. Visited local station and paid bounty hunters to dispose of the pirate threat. Operation successful but expensive.}
FLEET_TRADING_SPECIAL_5,"{%CAP_RACE%, the voyage goes well. But our trading computer has suffered a temporary glitch, and we are unsure where to direct our efforts.}"
FLEET_TRADING_SPECIAL_5A,{We could make a bulk purchase of scientific equipment. But we also have an opportunity to invest in a local food preservation business. What should we do?}
FLEET_TRADING_SPECIAL_5B,{The %SYSTEM% System offers luxury %RACE% clothing. But there is also a thriving art market - perhaps we should invest?}
FLEET_TRADING_SPECIAL_5C,"{We could invest in a new power generation technology developed by local %RACE% researchers. On the other hand, this system has a large amount of chromatic metal available to purchase, at an excellent price.}"
FLEET_TRADING_SPECIAL_5D,{We could haggle for exocraft maintenance units with local %RACE% technicians. But we have heard talk of excellent investment opportunities in the factories of planet %PLANET%.}
FLEET_TRADING_SPECIAL_5E,{We have found the %SYSTEM% Sector to be an excellent place to purchase cheap antimatter. But there investment opportunities here too - the underwater tourism market seems particularly promising...}
FLEET_TRADING_SPECIAL_OPT_A_5,{Purchase goods}
FLEET_TRADING_SPECIAL_OPT_B_5,{Make investments}
FLEET_TRADING_SPECIAL_RES_A_5,{I tell the fleet commander to concentrate on purchasing goods for resale. Investing in unknown alien businesses is too much of a risk.}
FLEET_TRADING_SPECIAL_RES_B_5,"{I tell the fleet commander to concentrate on long-term investments. It is a risk, but the potential rewards are worth it.}"
FLEET_TRADING_SPECIAL_LOG_A_5,{Took advice from the %CAP_RACE% and invested in local businesses in the %SYSTEM% Sector. Return on investment high: approximate 2%NUM%%.}
FLEET_TRADING_SPECIAL_LOG_B_5,"{Took advice from the %CAP_RACE% and invested in local businesses in the %SYSTEM% Sector. Business proved poor, and investments came to nothing.}"
FLEET_TRADING_SPECIAL_LOG_C_5,{Took advice from the %CAP_RACE% and purchased goods for resale in the %SYSTEM% Sector. Return on investment high: approximate 2%NUM%%.}
FLEET_TRADING_SPECIAL_LOG_C_D,{Took advice from the %CAP_RACE% and purchased goods for resale in the %SYSTEM% Sector. Market collapsed. Forced to sell goods at a loss.}
FLEET_TRADING_SPECIAL_6A,"{%CAP_RACE%, I bring you news of an opportunity in the %SYSTEM% System.}"
FLEET_TRADING_SPECIAL_6B_1,{The <FUEL>fuel<> market here is ripe for manipulation.}
FLEET_TRADING_SPECIAL_6B_2,{The <TECHNOLOGY>technology<> market here is ripe for manipulation.}
FLEET_TRADING_SPECIAL_6B_3,{The <TRADEABLE>plant<> market here is ripe for manipulation.}
FLEET_TRADING_SPECIAL_6B_4,{The <EARTH>mineral<> market here is ripe for manipulation.}
FLEET_TRADING_SPECIAL_6B_5,{The <COMMODITY>power generation<> market here is ripe for manipulation.}
FLEET_TRADING_SPECIAL_6C,"{If you were to make a series of high-volume trades, we would be able to take advantage of the subsequent market fluctuations. Great profit awaits!}"
FLEET_TRADING_SPECIAL_OPT_A_6,{Agree to the scheme}
FLEET_TRADING_SPECIAL_OPT_B_6,{Forbid the scheme}
FLEET_TRADING_SPECIAL_RES_A_6,"{Excellent, %CAP_RACE%! We shall watch the market and prepare our trades!}"
FLEET_TRADING_SPECIAL_RES_B_6,"{I tell the fleet commander to abandon the idea. It is fraught with risk, and highly illegal.}"
FLEET_TRADING_SPECIAL_LOG_A_6,"{With the aid of the %CAP_RACE%, manipulated markets in the %SYSTEM% Sector. Took advantage of price fluctuations to make significant profits.}"
FLEET_TRADING_SPECIAL_LOG_B_6,{Calculated potentially advantageous trading opportunity in the %SYSTEM% System. %CAP_RACE% forbade the scheme as both risky and illegal.}
FLEET_TRADING_SPECIAL_7,"{%CAP_RACE%, the voyage is proceeding smoothly. We have made many successful trades, and have gathered a large amount of economic data during our travels. We believe it may be of some use to you.}"
FLEET_TRADING_SPECIAL_OPT_A_7,{Accept the data}
FLEET_TRADING_SPECIAL_OPT_B_7,{Decline the data}
FLEET_TRADING_SPECIAL_RES_A_7,"{I accept the data from the fleet, thanking the commander as I end the call. It will surely prove useful during my own journey.}"
FLEET_TRADING_SPECIAL_RES_B_7,{I decline the fleet's economic data. They trade so that I do not have to.}
FLEET_TRADING_SPECIAL_LOG_A_7,{Gathered valuable economic data in the %SYSTEM% Sector. Transmitted information to the %CAP_RACE%.}
FLEET_TRADING_SPECIAL_LOG_B_7,"{Gathered valuable economic data in the %SYSTEM% Sector. Offered information to the %CAP_RACE%, though they declined to accept. Sold the data to Merchants Guild envoy for a healthy profit.}"
FLEET_TRADING_SPECIAL_8,"{%CAP_RACE%, our expedition is proving highly profitable. We thought you may wish to take advantage of the economic data we have gathered so far. I am ready to make the transfer, should you wish.}"
FLEET_TRADING_SPECIAL_OPT_A_8,{Accept the data}
FLEET_TRADING_SPECIAL_OPT_B_8,{Decline the data}
FLEET_TRADING_SPECIAL_RES_A_8,"{Glad to have been of service, %CAP_RACE%. The crew ask me to wish you will in your continued travels.}"
FLEET_TRADING_SPECIAL_RES_B_8,"{I decline the data. I have little need for market information, and the transfer may alert pirates to my presence. The fleet commander looks disappointed.}"
FLEET_TRADING_SPECIAL_9,"{%CAP_RACE%, we bring you news of an excellent investment opportunity. Sadly, a series of disadvantageous trades have created a cashflow problem. If you were able to transmit funds, we could make the trade and secure you great profit}"
FLEET_TRADING_SPECIAL_OPT_A_9,{Send funds}
FLEET_TRADING_SPECIAL_OPT_B_9,{Decline}
FLEET_TRADING_SPECIAL_RES_A_9,"{I transmit the funds to the fleet commander, along with a warning about rash investments. I trust they will make sensible decisions this time...}"
FLEET_TRADING_SPECIAL_RES_B_9,"{I decline to send funds. The commander is responsible for the financial health of the expedition, and they need to learn self-reliance.}"
FLEET_TRADING_SPECIAL_LOG_A_9,{We found a dangerous diplomatic situation and won!}
FLEET_TRADING_SPECIAL_LOG_B_9,{We found a dangerous diplomatic situation but stayed out of it.}
FLEET_TRADING_SPECIAL_LOG_C_9,{We found a dangerous diplomatic situation. It didn't go well for us.}
FLEET_TRADING_SPECIAL_10,"{%CAP_RACE%, we have found a rare opportunity in the %SYSTEM% System. However, the fleet is currently suffering from a liquidity problem. Our units are locked up in a complex series of mining contracts. We cannot let this investment slip by - the missed opportunity would be too painful! Perhaps you would be able to transmit the required funds?}"
FLEET_TRADING_SPECIAL_OPT_A_10,{Send funds}
FLEET_TRADING_SPECIAL_OPT_B_10,{Decline}
FLEET_TRADING_SPECIAL_RES_A_10,"{I transmit the funds to the fleet commander. They clearly have their finger on the pulse of local markets, and it would be better for the both of us if they were able to continue trading.}"
FLEET_TRADING_SPECIAL_RES_B_10,"{I decline to send funds. The commander is getting involved in complex financial systems, exposing the expedition to considerable risk. I request they make more prudent investments in the future.}"
FLEET_TRADING_SPECIAL_11,"{%CAP_RACE%, good news from the %SYSTEM% System! Our scouts have secured their best investment deal yet. However, there is one small problem. The fleet is suffering from a temporary lack of funds. Perhaps you would be able to assist? This is an opportunity not to be missed!}"
FLEET_TRADING_SPECIAL_OPT_A_11,{Send funds}
FLEET_TRADING_SPECIAL_OPT_B_11,{Decline}
FLEET_TRADING_SPECIAL_RES_A_11,"{My thanks, %CAP_RACE%. You will not regret this, I assure you. Your investment will be returned many times over!}"
FLEET_TRADING_SPECIAL_RES_B_11,"{Very well, %CAP_RACE%. It was not meant to be. I shall find a way to message this disappoint to the crew.}"
FLEET_TRADING_SPECIAL_12,"{%CAP_RACE%, we require your advice. We have been offered a highly lucrative shipping contract by a %RACE% merchant. However, the goods are of questionable legality. If were were caught, the consequences may be... significant. What should we do?}"
FLEET_TRADING_SPECIAL_OPT_A_12,{Take the deal}
FLEET_TRADING_SPECIAL_OPT_B_12,{Decline the deal}
FLEET_TRADING_SPECIAL_RES_A_12,"{Very well, %CAP_RACE%. We shall seize this opportunity! Do not worry, we will act with utmost caution.}"
FLEET_TRADING_SPECIAL_RES_B_12,"{You are wise, %CAP_RACE%. We shall find other opportunities in this system. The crew will be relieved. And perhaps there is something to be gained by cooperating with the authorities...}"
FLEET_TRADING_SPECIAL_LOG_A_12,{Offered illegal smuggling contract in the %SYSTEM% System. Took advice from the %CAP_RACE% and accepted the deal. Operation highly successful. Received large share of the profit.}
FLEET_TRADING_SPECIAL_LOG_B_12,{Offered illegal smuggling contract in the %SYSTEM% System. Took advice from the %CAP_RACE% and accepted the deal. Caught by system authorities. Ships damaged during subsequent fight. Received substantial fine.}
FLEET_TRADING_SPECIAL_LOG_C_12,{Offered illegal smuggling contract in the %SYSTEM% System. Took advice from the %CAP_RACE% and declined the deal. Remained on good terms with local %RACE% authorities. Rewarded for sharing details of the smuggling operation.}
FLEET_TRADING_SPECIAL_13,"{%CAP_RACE%, I respectfully request your advice. We have been offered an excellent deal by a local %RACE% trader, but the deal is so good that I have reason to doubt their motivation. Should we proceed with the transaction? The profit on offer is unparalleled...}"
FLEET_TRADING_SPECIAL_OPT_A_13,{Take the deal}
FLEET_TRADING_SPECIAL_OPT_B_13,{Decline the deal}
FLEET_TRADING_SPECIAL_RES_A_13,"{I tell the %CAP_RACE% to make the trade. Risky, perhaps, but so is all business. They nod, still a little unsure.}"
FLEET_TRADING_SPECIAL_RES_B_13,{I tell the %CAP_RACE% to trust their instincts and avoid dealing with suspicious characters.}
FLEET_TRADING_SPECIAL_LOG_A_13,"{Offered suspiciously lucrative deal by trader in the %SYSTEM% System. Took advice from the %CAP_RACE% before proceeding. Trade highly profitable, though merchant's motivation remained unclear.}"
FLEET_TRADING_SPECIAL_LOG_B_13,{Offered suspiciously lucrative deal by trader in the %SYSTEM% System. Took advice from the %CAP_RACE% before proceeding. Merchant took large number of units and vanished. Losses: significant.}
FLEET_TRADING_SPECIAL_LOG_C_13,{Encountered highly suspicious trader in the %SYSTEM% System. Took advice from the %CAP_RACE% and refused to make a deal.}
FLEET_TRADING_SPECIAL_14,"{%CAP_RACE%, our trading computer is offline for maintenance and your counsel is required. We have made substantial acquisitions in an emerging technology market. However, conditions have turned volatile. Should we sell? Doing so now would at least secure a small profit.}"
FLEET_TRADING_SPECIAL_OPT_A_14,{Tell them to hold}
FLEET_TRADING_SPECIAL_OPT_B_14,{Tell them to sell}
FLEET_TRADING_SPECIAL_RES_A_14,{I tell the fleet commander to hold on and ride out the volatility. Panic sellers only ever lose money.}
FLEET_TRADING_SPECIAL_RES_B_14,"{I tell the fleet commander to sell. A volatile market is not one to invest in during a long voyage. There will be other, better, investments to come.}"
FLEET_TRADING_SPECIAL_LOG_A_14,{Took advice from the %CAP_RACE% during volatile trading conditions. Held on to commodities and made substantial profits during subsequent market recovery.}
FLEET_TRADING_SPECIAL_LOG_B_14,"{Took advice from the %CAP_RACE% during volatile trading conditions. Held on to commodities, but market continued to plunge. Investment now worthless.}"
FLEET_TRADING_SPECIAL_LOG_C_14,"{Took advice from the %CAP_RACE% during unusual trading conditions. Sold commodities to avoid being trapped in a volatile market. Little profit made, but nothing lost.}"
FLEET_EXPLORE_SPECIAL_1,"{%CAP_RACE%! We require immediate assistance! Planetary exploration teams found unusual flora while on ground patrol. Crew members all consumed flora! Crew members now very sick! Antidote possible, but require comparative samples. All ground crew currently in medical bay. Can %CAP_RACE% supply required data?}"
FLEET_EXPLORE_SPECIAL_OPT_A_1,{Agree to find data}
FLEET_EXPLORE_SPECIAL_OPT_B_1,{Decline to find data}
FLEET_EXPLORE_SPECIAL_RES_A_1,{I reassure the fleet commander. I will find the samples they require to produce an antidote.}
FLEET_EXPLORE_SPECIAL_RES_B_1,{I decline the fleet commander's request. There are other ways for them to find an antidote without my trawling around planets.}
FLEET_EXPLORE_SPECIAL_1A,{%CAP_RACE%! Do you have the data?}
FLEET_EXPLORE_SPECIAL_OPT_A_1A,{Upload data}
FLEET_EXPLORE_SPECIAL_RES_A_1A,"{My thanks, %CAP_RACE%! The ground crew have hung on bravely, knowing you would come to their aid! With this data, I am sure we will be able to develop an antidote.}"
FLEET_EXPLORE_SPECIAL_LOG_A_1,"{Ground crew consumed discovered toxic flora. With aid of the %CAP_RACE%, developed antidote. Considerable commercial applications for both the poison and the cure.}"
FLEET_EXPLORE_SPECIAL_LOG_B_1,{Ground crew consumed discovered toxic flora. Unable to develop antidote. Exploration team confined to medical bay.}
FLEET_EXPLORE_SPECIAL_2,"{%CAP_RACE%, I hope this message find you well. The expedition is proceeding smoothly, and we have added many discoveries to our databank. The fleet is currently holding position in the %SYSTEM% Sector. Scans have detected an incredibly dense field of dark matter. We believe it would be possible to use this field as a wormhole. If you wish, we could calibrate the scanner to your signal. It may be possible to pull you directly to our position.}"
FLEET_EXPLORE_SPECIAL_OPT_A_2,{Accept the warp}
FLEET_EXPLORE_SPECIAL_OPT_B_2,{Decline}
FLEET_EXPLORE_SPECIAL_RES_A_2,{I tell the fleet commander to proceed. I look forward to seeing them soon.}
FLEET_EXPLORE_SPECIAL_RES_B_2,"{I tell the fleet commander that though their science is impressive, I have no need of a cross-dimensional warp at this time. They look slightly relieved.}"
FLEET_EXPLORE_SPECIAL_LOG_A_2,{Encountered a dark matter field in the %SYSTEM% Sector. Used its gravitational well to open a wormhole for the %CAP_RACE% and transported them to our location.}
FLEET_EXPLORE_SPECIAL_LOG_B_2,"{Encountered a dark matter field in the %SYSTEM% Sector. Used its gravitational well to open a wormhole, but the %CAP_RACE% declined to travel to our location.}"
FLEET_EXPLORE_SPECIAL_3,"{%CAP_RACE%, good news from the fleet. The expedition could not be going better. We are currently surveying the %SYSTEM% Sector. Scans have detected an exotic energy field distorting spacetime near our position. The engineers believe we can manipulate this energy field to act as a wormhole. It may be possible to pull you directly to our position.}"
FLEET_EXPLORE_SPECIAL_RES_A_3,"{The fleet commander seems very confident in this new warp technique. I accept their offer, and hope that confidence is well-placed.}"
FLEET_EXPLORE_SPECIAL_RES_B_3,"{I commend the fleet commander on their trust in their engineers. However, I decline to power my starship into this untested anomaly.}"
FLEET_EXPLORE_SPECIAL_LOG_A_3,{Encountered an exotic energy field in the %SYSTEM% Sector. Calibrated our warp engines to its resonance frequency to open a wormhole for the %CAP_RACE%. Successful transport.}
FLEET_EXPLORE_SPECIAL_LOG_B_3,{Encountered an exotic energy field in the %SYSTEM% Sector. Calibrated our warp engines to its resonance frequency to open a wormhole. The %CAP_RACE% declined to test the safety of this rip in space-time.}
FLEET_EXPLORE_SPECIAL_4,"{%CAP_RACE%, we are in need of your assistance. Our research team may be on the brink of an important discovery. We are analysing the genetic material of a suspected non-carbon lifeform. In order to confirm our discoveries, we require comparative data. We must avoid samples from the local system in order to perform a true comparison. Would you be able to supply the data?}"
FLEET_EXPLORE_SPECIAL_OPT_A_4,{Agree}
FLEET_EXPLORE_SPECIAL_OPT_B_4,{Decline}
FLEET_EXPLORE_SPECIAL_RES_A_4,"{Many thanks, %CAP_RACE%! The crew will be thrilled to have you take such a close interest in their research!}"
FLEET_EXPLORE_SPECIAL_RES_B_4,"{I decline the fleet commander's request. They have all the data they need, and my samples will not help them.}"
FLEET_EXPLORE_SPECIAL_4A,"{%CAP_RACE%, do you have the data? The crew have done their best, but their research has lead to nothing but frustration. You hold the key!}"
FLEET_EXPLORE_SPECIAL_OPT_A_4A,{Upload data}
FLEET_EXPLORE_SPECIAL_RES_A_4A,"{The fleet commander confirms receipt of the data. Excited, they promise to keep me informed of the research team's progress.}"
FLEET_EXPLORE_SPECIAL_LOG_A_4,{We found a dangerous exploration situation and won!}
FLEET_EXPLORE_SPECIAL_LOG_B_4,{We found a dangerous exploration situation but stayed out of it.}
FLEET_EXPLORE_SPECIAL_5,"{%CAP_RACE%, the fleet respectfully requests your assistance. We have intercepted a strange broadcast. Scans detected a repeating pattern in the solar wind. We were able to decode the number '16', but little else. Would you be able to assist in the translation?}"
FLEET_EXPLORE_SPECIAL_6,"{%CAP_RACE%, I bring news from the %SYSTEM% Sector. We have received an unusual alien transmission. It appears to be classified data of some sort. Our systems have been unable to decode the packet, however. Perhaps you may be able to assist?}"
FLEET_EXPLORE_SPECIAL_7,"{%CAP_RACE%, our survey of the %SYSTEM% Sector is going well. Our long-distance radio array has intercepted an unusual signal. We decrypted it with relative ease, but the contents of the message are in an alien tongue. Perhaps you may be able to assist with translation?}"
FLEET_EXPLORE_SPECIAL_8,"{%CAP_RACE%, our exploration of planet %PLANET% was highly successful. Among our many discoveries was a strange signal being broadcast from factory to factory around the planet's surface. We have a lossless copy of the message, but we cannot understand its contents. Perhaps you will be more familiar with this alien speech.}"
FLEET_EXPLORE_SPECIAL_17,"{%CAP_RACE%, I bring news of a great discovery in the %SYSTEM% System! The fleet has traced a remarkable signal. The core of planet %PLANET% is oscillating in a regular pattern, and appears to be transmitting a signal. We have decoded the message from binary into some sort of language. However, this is where the trail ends. Perhaps you have some insight?}"
FLEET_EXPLORE_SPECIAL_OPT_A_5,{Agree to help}
FLEET_EXPLORE_SPECIAL_OPT_B_5,{Decline to help}
FLEET_EXPLORE_SPECIAL_RES_A_5,{I agree to read the message. The fleet commander tells me I have to go to a secure location as they don't want to be spied on.}
FLEET_EXPLORE_SPECIAL_RES_B_5,{I tell the fleet commander that I have no skill with robotic languages. They will have to figure the signal out by themselves.}
FLEET_EXPLORE_SPECIAL_LOG_A_5,{We found a dangerous exploration situation and won!}
FLEET_EXPLORE_SPECIAL_LOG_B_5,{We found a dangerous exploration situation but stayed out of it.}
FLEET_EXPLORE_SPECIAL_LOG_C_5,{We found a dangerous exploration situation. It didn't go well for us.}
FLEET_EXP_TRANSLATE_1_OSD,{SECURE TRANSMISSION MODULE LOCATED}
FLEET_EXP_TRANSLATE_1_MARKER,{Encrypted Research Data}
FLEET_EXP_TRANSLATE_1_TITLE,{Encrypted Research Data}
FLEET_EXP_TRANSLATE_1_DESC,"{As promised, the fleet commander has transmitted their research data to this encrypted message module. The data is here, ready to download and translate.}"
FLEET_EXP_TRANSLATE_OPT_A_1B,{Read Message}
FLEET_EXP_TRANSLATE_OPT_B_1B,{Leave}
DNT_FLEET_EXP_TRANSLATE_1,{Much carbon found on planet! Sell now! Buy metal - much demand for drills!}
DNT_FLEET_EXP_TRANSLATE_2,{Much carbon found on planet! Sell now! Buy metal - much demand for drills!}
DNT_FLEET_EXP_TRANSLATE_3,{Much carbon found on planet! Sell now! Buy metal - much demand for drills!}
DNT_FLEET_EXP_TRANSLATE_4,{Much carbon found on planet! Sell now! Buy metal - much demand for drills!}
DNT_FLEET_EXP_TRANSLATE_5,{Much carbon found on planet! Sell now! Buy metal - much demand for drills!}
DNT_FLEET_EXP_TRANSLATE_6,{Much carbon found on planet! Sell now! Buy metal - much demand for drills!}
DNT_FLEET_EXP_TRANSLATE_7,{Much carbon found on planet! Sell now! Buy metal - much demand for drills!}
DNT_FLEET_EXP_TRANSLATE_8,{Much carbon found on planet! Sell now! Buy metal - much demand for drills!}
DNT_FLEET_EXP_TRANSLATE_9,{Much carbon found on planet! Sell now! Buy metal - much demand for drills!}
DNT_FLEET_EXP_TRANSLATE_10,{Much carbon found on planet! Sell now! Buy metal - much demand for drills!}
FLEET_EXP_TRANSLATE_OPT_A_1C,{Study plants}
FLEET_EXP_TRANSLATE_OPT_B_1C,{Study creatures}
FLEET_EXP_TRANSLATE_OPT_C_1C,{Study minerals}
FLEET_EXP_TRANSLATE_OPT_D_1C,{Flee the system}
FLEET_EXP_TRANSLATE_OPT_E_1C,{Disinfect the fleet}
FLEET_EXP_TRANSLATE_OPT_F_1C,{Study the local star}
FLEET_EXP_TRANSLATE_OPT_G_1C,{Scan for technology}
FLEET_EXP_TRANSLATE_CALL,"{%CAP_RACE%, were you able to make sense of the data? What should we do?}"
FLEET_EXP_TRANSLATE_RES_A_1C,{I translate the data for the fleet commander. The data indicates something strange in the DNA of local plantlife. I tell the fleet commander to direct their team's research accordingly.}
FLEET_EXP_TRANSLATE_RES_B_1C,{I translate the data for the fleet commander. The data indicates something strange in the behaviour of local predators. I tell the fleet commander to direct their team's research accordingly.}
FLEET_EXP_TRANSLATE_RES_C_1C,{I translate the data for the fleet commander. The data indicates highly anomalous metal content in the local geology. I tell the fleet commander to direct their team's research accordingly.}
FLEET_EXP_TRANSLATE_RES_D_1C,{I translate the data for the fleet commander. The data shows alarming gravitational anomalies frequently warp spacetime in the local area. I tell the fleet commander to flee the system.}
FLEET_EXP_TRANSLATE_RES_E_1C,{I translate the data for the fleet commander. The data indicates a rapidly mutating virus lives in the lungs of local creatures. I instruct the fleet commander to disinfect their ships immediately.}
FLEET_EXP_TRANSLATE_RES_F_1C,{I translate the data for the fleet commander. The data indicates something unusual in the magnetic field of the local star. I tell the fleet commander to direct their research accordingly.}
FLEET_EXP_TRANSLATE_RES_G_1C,{I translate the data for the fleet commander. The data indicates advanced technology to be found in the local system. I direct the fleet commander to direct their scans accordingly.}
FLEET_EXP_TRANSLATE_RES_J_1C,"{I translate the data for the fleet commander, but it shows few meaningful patterns. I tell the fleet commander this message is a dead end.}"
FLEET_EXP_TRANSLATE_LOG_A_1,"{Acquired unusual data, encoded in an unknown language. The %CAP_RACE% was able to skillfully translate the message, and unlocked exciting new avenues of research for the fleet scientists.}"
FLEET_EXP_TRANSLATE_LOG_B_1,"{Acquired unusual data, encoded in an unknown language. The %CAP_RACE% skilfully translated the message, but the resulting research yielded only toxic fumes and a series of unfortunate mutations.}"
FLEET_EXP_TRANSLATE_LOG_C_1,"{Acquired unusual data, encoded in an unknown language. Despite their best efforts, the research team were unable to discern any meaning from the message.}"
FLEET_EXPLORE_SPECIAL_9,"{%CAP_RACE%, we require immediate assistance! We deployed drones across the %SYSTEM% Sector, and their activities have angered the Sentinels! The fleet is under attack!}"
FLEET_EXPLORE_SPECIAL_OPT_A_9,{Offer to help fight}
FLEET_EXPLORE_SPECIAL_OPT_B_9,{Tell them to flee}
FLEET_EXPLORE_SPECIAL_RES_A_9,{I reassure the fleet commander that I will come to their aid. They will not fight alone.}
FLEET_EXPLORE_SPECIAL_RES_B_9,"{I tell the fleet commander it is not wise to anger the Sentinels further. Their best chance is to flee, and as fast as they can.}"
FLEET_EXPLORE_SPECIAL_LOG_A_9,{Attacked by Sentinels while harvesting samples in the %SYSTEM% Sector. %CAP_RACE% travelled to our position and provided protection while the fleet fled the area.}
FLEET_EXPLORE_SPECIAL_LOG_B_9,"{Attacked by Sentinels while harvesting samples in the %SYSTEM% Sector. %CAP_RACE% was unable to assist, and the fleet suffered severe damage during the escape.}"
FLEET_EXPLORE_SPECIAL_LOG_C_9,"{Attacked by Sentinels while harvesting samples in the %SYSTEM% Sector. %CAP_RACE% was unable to assist, but the fleet was able to flee to safety with minimal damage.}"
FLEET_EXPLORE_SPECIAL_10,"{%CAP_RACE%, the expedition is at a standstill. We have encountered a strange object, and none of our equipment is returning comprehensible results. We are positioned near a metal sphere in deep space. Smaller than a space station, it is emitting highly unusual signals. It does not appear hostile. What should we do?}"
FLEET_EXPLORE_SPECIAL_OPT_A_10,{Tell them to land}
FLEET_EXPLORE_SPECIAL_OPT_B_10,{Tell them to leave}
FLEET_EXPLORE_SPECIAL_RES_A_10,"{I tell the fleet commander to assemble their best shuttle crew and attempt to land on or in the sphere. They agree, although they seem apprehensive.}"
FLEET_EXPLORE_SPECIAL_RES_B_10,{I tell the fleet commander to leave the sphere be. Whatever - whoever - is responsible for it is unlikely to appreciate being poked at.}
FLEET_EXPLORE_SPECIAL_LOG_A_10,"{Encountered a perfect metal sphere floating in orbit around planet %PLANET%. Consulted the %CAP_RACE% before approaching. No records survived the approach, nor any crew memories. However, we found the hold full of gifts.}"
FLEET_EXPLORE_SPECIAL_LOG_B_10,"{Encountered a perfect metal sphere floating in orbit around planet %PLANET%. Consulted the %CAP_RACE% before approaching. No instruments survived the approach, nor any crew memories. Moved on quickly.}"
FLEET_EXPLORE_SPECIAL_LOG_C_10,{Encountered a perfect metal sphere floating in orbit around planet %PLANET%. Took advice from the %CAP_RACE% and did not approach.}
FLEET_EXPLORE_SPECIAL_11,"{%CAP_RACE%, the crew are in a dire situation. An expeditionary team was deployed to planet %PLANET%. They excavated a digsite, and found several jars of black water. For reasons unknown, the crew proceeded to drink the water. On return to the ship, they began to rant and rave. We have confined them to the medical bay, but I am unsure what our next steps should be...}"
FLEET_EXPLORE_SPECIAL_OPT_A_11,{Keep them quarentineed}
FLEET_EXPLORE_SPECIAL_OPT_B_11,{Vent them into space}
FLEET_EXPLORE_SPECIAL_RES_A_11,"{I tell the fleet commander to keep the affected crew in isolation, and to do everything in their power to treat them. If kept stable, they may recover.}"
FLEET_EXPLORE_SPECIAL_RES_B_11,"{The fleet commander reacts with surprise, but I insist. It is unfortunate, but they cannot take risks with the rest of the crew.}"
FLEET_EXPLORE_SPECIAL_LOG_A_11,"{Crew drank strange black water found on planet %PLANET%. %CAP_RACE% advised a lengthy quarantine. With care, the crew recovered. They related tales of strange, otherworldly visions. Brain scans generated scientifically significant data.}"
FLEET_EXPLORE_SPECIAL_LOG_B_11,"{Crew drank strange black water found on planet %PLANET%. %CAP_RACE% advised a lengthy quarantine. Crew experienced strange visions and were driven mad, destroying a large chunk of the medical bay before being subdued.}"
FLEET_EXPLORE_SPECIAL_LOG_C_11,"{Crew drank strange black water found on planet %PLANET%. %CAP_RACE% advised the crew were compromised, and to jettision them into space. Did so, with regret.}"
FLEET_EXPLORE_SPECIAL_12,"{%CAP_RACE%, I am afraid I must report an emergency, A geological research team was deployed to an interesting cave system on planet %PLANET%. During their research, they disturbed a fumarole. The gas that spewed from the vent did not match any known substance. The crew immediately evacuated. On their return, crew who inhaled the gas began reporting strange symptoms. Their eyes are bloodshot, and their skin has begun to glow. I have quarantined those affected, but am unsure what to do next.}"
FLEET_EXPLORE_SPECIAL_OPT_A_12,{Return them to the planet}
FLEET_EXPLORE_SPECIAL_OPT_B_12,{Treat with targeted radiation}
FLEET_EXPLORE_SPECIAL_RES_A_12,{I tell the fleet commander to return the infected crew to the planet's surface. They cannot risk the lives of all onboard.}
FLEET_EXPLORE_SPECIAL_RES_B_12,"{I tell the fleet commander to fight fire with fire. Treat the infected crew with targeted radiation beams, and burn out whatever mutation has stricken them.}"
FLEET_EXPLORE_SPECIAL_LOG_A_12,"{Crew inhaled strange gas on planet %PLANET%. On advice of the %CAP_RACE%, left infected crew planetside and surveyed from orbit. Crew developed remarkable abilities, and appeared unaffected by the toxic atmosphere. Isolated the mutation for further study.}"
FLEET_EXPLORE_SPECIAL_LOG_B_12,"{Crew inhaled strange gas on planet %PLANET%. On advice of the %CAP_RACE%, left infected crew planetside and surveyed from orbit. Crew became rapidly ill and died.}"
FLEET_EXPLORE_SPECIAL_LOG_C_12,"{Crew inhaled strange gas on planet %PLANET%. On advice of the %CAP_RACE%, treated crew with aggressive dose of radiation. The combined result was a remarkable series of mutations, each scientifically significant. Unfortunately, crew did not survive the procedure.}"
FLEET_EXPLORE_SPECIAL_LOG_D_12,"{Crew inhaled strange gas on planet %PLANET%. On advice of the %CAP_RACE%, treated crew with aggressive dose of radiation. Treatment failed. Infected crew quickly fell ill and died.}"
